@relation artificial_E2i_0_500

@attribute 1 numeric
@attribute 2 numeric
@attribute class1 {0,1}
@data
1.73025,2.39779,0
0.796906,2.25085,0
1.05023,2.61263,0
6.2732,6.10347,1
4.76883,8.78894,1
2.79731,1.53999,0
7.22531,9.07735,1
6.62734,6.48856,1
1.64488,3.13563,0
6.15795,5.8964,1
0.78347,3.5389,0
4.10551,4.73392,0
7.29673,7.9769,1
2.4444,3.00701,0
8.25685,8.30815,1
8.18066,8.65232,1
1.87117,2.60467,0
5.84584,10.3724,1
7.14705,10.048,1
4.09532,2.10259,0
9.12524,4.42319,1
3.59824,2.15802,0
2.99345,1.11086,0
3.58171,4.85068,0
7.57559,7.57102,1
6.57008,10.9592,1
7.20233,7.92662,1
6.69508,8.88917,1
5.15913,7.0938,1
0.556185,3.04279,0
2.30384,4.15542,0
6.90065,9.35741,1
1.7649,1.17061,0
1.46678,6.1569,0
1.65427,2.16823,0
6.13819,8.78978,1
7.40788,7.42965,1
7.18188,8.07717,1
6.56722,6.78316,1
5.91004,7.25933,1
9.70641,10.8019,1
6.45523,9.54903,1
-0.132288,3.99928,0
7.64485,10.6472,1
7.62771,5.8089,1
2.38142,0.756813,0
2.49176,0.961368,0
8.47699,7.17158,1
7.65443,7.99111,1
3.63141,2.37615,0
0.484862,2.91701,0
7.2234,7.55618,1
1.20366,5.07175,0
5.39194,7.60612,1
1.36476,6.88033,0
2.29722,-0.310866,0
1.67081,0.6511,0
7.09446,8.21143,1
7.83044,6.99967,1
7.07552,7.63609,1
6.48549,8.06938,1
7.1643,7.78974,1
2.77407,3.5108,0
2.5466,3.11487,0
2.50803,1.53422,0
5.95043,6.50799,1
2.83019,3.00563,0
3.25908,2.33097,0
3.80588,5.82733,0
5.86281,7.87158,1
2.5356,0.247472,0
7.08001,6.40959,1
3.1214,6.32308,0
1.57551,2.207,0
7.4886,7.99211,1
7.35764,7.90469,1
8.24795,7.18745,1
4.47999,10.7094,1
8.35933,8.25692,1
2.66175,1.31237,0
7.38336,8.52536,1
2.73516,0.899631,0
7.01346,8.83538,1
6.31513,8.26399,1
9.97071,8.64541,1
7.05488,7.29941,1
1.57481,5.05885,0
1.58594,1.78558,0
6.98556,7.39016,1
2.74771,4.4673,0
7.66592,7.23939,1
8.45412,5.8027,1
2.68513,5.28281,0
1.09777,2.91913,0
0.274442,1.30479,0
6.36952,6.49173,1
7.36819,8.38509,1
7.79847,9.88682,1
8.48326,6.37164,1
8.63512,7.51568,1
2.88585,1.9444,0
2.25089,2.50635,0
1.56863,2.15303,0
2.68021,2.80202,0
2.1967,4.38424,0
5.87273,9.79625,1
7.41451,11.6047,1
7.29582,5.83134,1
0.591869,0.884583,0
2.39517,2.88044,0
3.09744,6.23969,0
0.978217,3.03406,0
2.78289,0.985289,0
2.42939,2.51679,0
7.42543,7.17113,1
7.76538,6.54659,1
2.62198,7.01902,0
6.22016,7.34536,1
7.04921,9.62938,1
2.35281,3.43305,0
6.45227,6.90283,1
6.89647,4.57084,1
2.06828,3.2992,0
1.46416,2.81144,0
1.81138,2.10082,0
4.41642,3.75895,0
7.19647,9.28418,1
0.845337,2.83704,0
7.64238,7.00173,1
4.77384,7.97779,1
8.20735,9.71972,1
1.18881,2.92024,0
2.2965,3.68008,0
2.61809,1.09571,0
-1.33709,3.9656,0
7.06839,8.32265,1
8.99166,8.44867,1
6.54027,7.17431,1
1.28431,3.98126,0
2.18137,2.74492,0
2.4636,3.4656,0
6.9591,9.36589,1
1.2447,2.72258,0
2.56674,1.92242,0
9.13472,9.18228,1
2.36512,3.17698,0
2.06128,3.82356,0
1.89258,2.32525,0
2.8535,2.72918,0
2.82106,6.97382,0
6.30131,8.41682,1
7.80402,6.24957,1
5.47913,8.07762,1
2.07856,2.37308,0
3.21737,3.92949,0
6.12955,8.58787,1
2.81072,2.88526,0
2.57703,2.07517,0
0.143412,3.94652,0
3.86675,4.71808,0
0.790756,1.74983,0
2.2499,4.21619,0
7.07749,8.77915,1
4.33704,1.06287,0
6.45388,5.33666,1
7.65241,6.28497,1
1.76277,1.77902,0
8.70116,4.77114,1
6.91972,5.84048,1
1.86315,5.95833,0
5.43501,9.6213,1
8.35305,8.86616,1
5.98606,9.97196,1
5.69004,7.44708,1
6.94306,8.48784,1
6.35629,7.63292,1
2.77058,2.28089,0
5.86925,5.38304,1
1.32784,2.68045,0
8.08386,6.83329,1
7.2072,6.51837,1
5.24778,8.35467,1
1.28066,0.81161,0
0.294052,3.55138,0
3.03101,2.77787,0
7.16193,4.87427,1
2.62346,1.91788,0
7.64525,7.31605,1
0.446642,4.92582,0
3.29268,1.58649,0
7.60902,4.71874,1
1.47852,2.87656,0
6.09093,9.17733,1
7.33806,7.71465,1
1.61474,1.19103,0
7.10614,9.1276,1
-0.144989,5.23432,0
1.64313,1.45578,0
3.34454,2.76594,0
8.49558,8.28524,1
3.57141,1.30904,0
8.13414,8.79685,1
6.61862,8.63896,1
7.16638,10.8074,1
2.60443,3.07425,0
8.24539,7.04801,1
1.856,3.25003,0
5.8176,7.56797,1
2.76776,1.76463,0
6.92827,8.21752,1
6.1543,8.73726,1
0.758987,2.62362,0
2.93217,5.93384,0
5.64453,8.21102,1
1.06932,3.72979,0
3.30197,1.80509,0
7.11,7.81764,1
8.48317,8.09302,1
7.73692,6.7778,1
3.043,3.5431,0
0.830674,1.75155,0
4.60165,8.31289,1
1.27503,1.39384,0
7.13616,7.1888,1
3.86702,2.53025,0
6.47013,8.49378,1
2.52279,2.0513,0
1.47958,2.0517,0
6.70723,6.11223,1
4.69182,5.79076,1
6.134,7.11217,1
6.30831,7.67408,1
0.289697,2.47936,0
6.8865,8.86867,1
6.95164,11.6546,1
2.29997,0.502181,0
6.52547,8.07568,1
3.43582,4.80709,0
6.52992,8.16778,1
8.35338,7.48351,1
3.65415,1.26373,0
7.59369,7.54393,1
7.65077,9.31108,1
6.15461,9.45983,1
3.0937,2.69058,0
2.11284,3.18839,0
5.60196,7.9034,1
1.20901,2.66968,0
7.57206,7.08913,1
3.08485,5.90026,0
2.6199,3.30737,0
6.61951,8.10396,1
1.43638,0.213214,0
1.83107,0.59204,0
7.20415,9.94339,1
7.34662,7.93362,1
7.12414,8.99748,1
0.364308,1.48773,0
2.00674,1.13468,0
7.04073,6.43147,1
2.21344,1.93597,0
2.50452,3.67687,0
1.70013,2.61847,0
6.91218,6.66799,1
7.29158,7.01084,1
1.74624,2.52291,0
-0.0939787,2.56507,0
3.39961,3.37032,0
7.06878,8.58197,1
1.87798,3.03868,0
7.35526,6.87031,1
8.69934,6.69189,1
7.44084,7.77903,1
7.59958,8.1656,1
6.75194,6.89386,1
5.4678,6.68957,1
1.6634,2.97864,0
2.50993,7.00556,0
7.36086,7.75155,1
3.34452,2.24602,0
2.78172,3.87371,0
5.4941,7.06476,1
3.13143,5.12256,0
7.01805,7.27858,1
5.87763,8.22899,1
1.27845,2.66527,0
6.54432,5.70123,1
3.32691,2.42368,0
6.39013,6.3259,1
2.2282,4.91546,0
5.95318,8.76626,1
1.87312,3.61018,0
1.8793,3.1737,0
6.41747,10.5835,1
6.13016,7.09184,1
8.83452,8.30048,1
3.06472,3.3824,0
1.9556,2.9565,0
-0.548231,2.34661,0
2.71379,2.66653,0
5.98774,7.19423,1
1.46576,2.49333,0
7.97809,9.17754,1
6.19321,7.81259,1
3.88579,2.52896,0
7.07239,7.72121,1
5.73771,7.27627,1
7.46305,8.92244,1
2.15112,2.51596,0
8.24554,8.86293,1
2.88411,6.0504,0
2.14385,3.68744,0
7.17216,6.79676,1
6.1091,6.35613,1
6.99493,7.59564,1
8.30646,7.43972,1
1.767,3.3323,0
5.6187,7.00073,1
7.2044,8.34407,1
6.10999,7.17956,1
6.56492,9.34746,1
7.13203,3.78403,1
7.11368,7.1535,1
2.77476,5.77877,0
7.71095,8.64991,1
0.892319,3.69806,0
0.430404,3.58922,0
2.87095,5.90215,0
1.44673,2.61986,0
2.8625,2.5061,0
4.87437,8.02991,1
3.2508,2.13384,0
3.08739,-0.219023,0
1.08049,2.04674,0
2.39684,0.634876,0
2.78987,3.07709,0
3.22153,2.2764,0
7.18817,8.28041,1
6.55336,8.42951,1
7.82274,6.87774,1
1.19879,3.48408,0
0.973822,2.05248,0
2.13566,3.49737,0
5.2975,10.314,1
5.26084,9.06471,1
3.49385,2.78992,0
1.55557,4.49917,0
5.72524,6.5096,1
6.47382,9.67693,1
6.78314,6.65027,1
-0.172798,5.02014,0
7.79137,9.56733,1
6.54974,6.62279,1
6.87391,6.46112,1
1.8783,3.03448,0
7.62281,8.55417,1
1.46056,5.08859,0
5.62938,6.25844,1
6.10062,9.54013,1
9.11205,8.88544,1
1.62643,2.6977,0
1.39876,3.76093,0
7.83796,6.7081,1
7.41019,7.55234,1
0.175336,4.64744,0
8.05115,6.33031,1
8.10709,8.57619,1
2.66155,2.5537,0
7.41665,7.51523,1
6.32133,8.6434,1
0.647344,4.3882,0
6.98497,6.99849,1
1.99927,2.05903,0
4.54104,2.23257,0
1.92661,0.692532,0
1.63893,1.12585,0
6.13626,10.9204,1
7.44134,9.92421,1
5.72726,8.06788,1
5.85146,5.55607,1
0.659972,3.51353,0
9.4428,8.40303,1
2.16784,1.26875,0
5.87762,8.59565,1
7.28692,4.16556,1
1.95593,2.94281,0
1.97661,6.46881,0
2.48405,2.40583,0
7.64455,7.68721,1
6.47702,11.8631,1
7.67266,7.01523,1
3.02792,1.51146,0
6.52142,9.80727,1
3.03953,2.56232,0
1.79671,3.31951,0
7.01595,7.77306,1
8.95219,7.57572,1
1.75539,1.33834,0
1.98064,4.65096,0
3.3576,3.4311,0
7.91665,9.30163,1
0.736002,3.51977,0
6.88692,6.55721,1
5.2542,5.09367,0
3.69336,2.79291,0
3.04335,2.05421,0
6.74309,5.97988,1
2.29588,3.19375,0
1.30522,1.77191,0
3.58426,2.90074,0
5.79217,7.97716,1
2.88964,3.28747,0
1.03183,2.82385,0
1.22749,4.7888,0
7.31622,9.05722,1
8.85021,7.291,1
-1.31686,0.378941,0
7.48672,7.83864,1
6.86619,9.22971,1
8.08769,5.92172,1
1.855,2.04553,0
2.57122,3.51382,0
7.91933,8.58306,1
2.05429,3.54927,0
1.43575,3.95422,0
8.14236,7.76749,1
9.03689,8.06985,1
1.04815,4.14561,0
7.69129,10.1903,1
1.98798,3.76675,0
7.88933,9.09685,1
0.458538,1.82295,0
2.27579,2.21827,0
3.24907,2.23947,0
5.92285,7.34855,1
7.34483,7.16384,1
5.76917,7.48053,1
0.107133,2.59167,0
7.7506,6.7087,1
5.74456,7.48726,1
1.77891,3.63619,0
0.888048,3.98326,0
1.87075,4.34846,0
2.16417,5.30084,0
0.0348783,5.41627,0
6.36256,6.79973,1
2.23782,2.65571,0
7.03413,5.57411,1
3.78142,9.58395,1
7.52586,4.31524,1
8.2961,9.98719,1
3.36153,4.23126,0
2.2117,1.00369,0
1.52842,3.47292,0
2.34746,2.4055,0
1.61256,1.49607,0
1.14509,1.89838,0
8.03362,8.7175,1
8.09624,7.54638,1
3.23736,1.97844,0
0.724645,2.90654,0
2.29242,4.03027,0
8.91903,7.33032,1
2.65516,2.91799,0
3.46806,3.82714,0
6.62619,8.74954,1
1.96619,3.43773,0
6.28792,9.93187,1
2.29873,4.74842,0
0.748473,2.2963,0
-0.899968,0.450158,0
3.03878,2.14675,0
1.51842,4.12377,0
7.19149,7.8727,1
1.90606,5.14171,0
6.61457,9.68255,1
2.72229,2.06233,0
1.32488,2.53906,0
4.07036,2.62893,0
7.46597,8.21394,1
1.342,3.58168,0
4.34063,2.01346,0
4.00657,3.74656,0
9.20155,6.48288,1
1.79528,5.14912,0
3.28074,1.76124,0
2.73739,4.68103,0
1.93729,3.46867,0
5.82998,6.49935,1
5.95346,8.85573,1
6.80774,8.16637,1
6.65972,8.24206,1
3.63087,1.95381,0
6.73478,7.1597,1
2.03366,3.4489,0
6.67186,5.90593,1
1.01921,3.6993,0
7.85806,8.55128,1
1.06526,-0.629188,0
1.98595,6.04735,0
1.94915,3.69867,0
5.9366,7.33266,1
1.63963,2.34204,0
5.13,8.13141,1
5.73675,7.11579,1
0.673039,3.13148,0
6.28997,8.27907,1
2.66049,3.9383,0
2.55282,5.07583,0
7.23525,5.76288,1
2.44871,2.76294,0
1.99448,4.78906,0
2.56443,0.534044,0
7.70569,10.9213,1
8.09999,6.62331,1
1.26772,3.305,0
5.7164,6.29118,1
6.48609,7.69583,1
2.48183,2.26494,0
5.70355,7.14733,1
3.86532,2.45882,0
6.54846,8.44975,1
0.202534,4.95416,0
3.95193,0.993438,0
5.54462,6.03598,1
6.85601,5.70486,1
7.08278,6.20224,1
8.43046,6.06095,1
6.11552,9.10597,1
7.45792,7.52672,1
7.32557,7.21006,1
2.14683,2.1388,0
1.49471,2.4617,0
1.88259,4.07043,0
5.68214,7.09152,1
2.01574,3.71542,0
2.49051,2.71043,0
7.07449,7.07244,1
0.680851,3.01921,0
3.05068,2.8025,0
3.6154,1.93528,0
2.48885,-0.0796904,0
3.80187,4.68028,0
3.40592,1.33277,0
6.84064,9.12247,1
2.45525,2.83183,0
1.82344,2.62015,0
1.78863,2.26796,0
1.95622,1.94904,0
2.93484,0.0401032,0
2.03398,2.63286,0
7.36441,7.21345,1
3.68583,3.41572,0
-0.562308,3.12107,0
7.82532,7.13772,1
7.28732,10.767,1
6.86662,6.79425,1
2.28554,5.74037,0
6.81644,8.89986,1
4.95226,11.0824,1
1.81589,1.43534,0
6.70801,6.8903,1
8.06135,8.12311,1
2.76683,5.52819,0
1.47426,2.39066,0
2.64762,1.37361,0
3.57701,2.72305,0
1.81749,4.64773,0
7.71312,9.29405,1
2.44151,3.46875,0
1.54053,3.42214,0
2.97186,3.63099,0
-0.179562,1.41353,0
2.6918,2.71854,0
7.06838,7.89938,1
1.37124,4.78672,0
3.65316,1.71185,0
7.95495,7.64586,1
1.93715,3.8287,0
7.67759,11.1891,1
5.79725,6.25082,1
7.05867,8.14517,1
8.24698,6.89935,1
1.2112,2.86669,0
7.90968,9.18433,1
8.07773,7.07889,1
0.356494,3.20797,0
1.18816,3.27314,0
2.22419,3.14897,0
5.59068,8.518,1
6.95644,5.79536,1
4.99257,7.75037,1
1.66569,-0.206516,0
0.302458,4.26876,0
9.07564,8.12573,1
4.88563,8.58079,1
7.03265,9.45806,1
7.02087,7.78335,1
7.14835,10.2922,1
6.57135,9.23189,1
2.36155,3.16701,0
1.89185,2.45744,0
5.38211,7.21207,1
0.769506,5.49826,0
2.91679,2.08621,0
2.49536,5.19371,0
1.42103,2.39153,0
1.12742,2.17439,0
6.98623,8.94649,1
5.85261,7.55189,1
7.38698,7.35343,1
0.393046,2.45502,0
1.55255,2.8822,0
2.87837,2.1761,0
2.14619,1.03029,0
4.47587,1.42053,0
7.16854,8.8664,1
7.7998,7.75605,1
7.50581,5.61663,1
2.69442,3.6521,0
6.72431,7.75136,1
7.47755,7.34507,1
6.34877,7.61637,1
7.13362,8.31108,1
5.46633,6.01102,1
1.28102,2.75153,0
8.8633,8.08951,1
6.35685,9.97075,1
2.13422,4.65914,0
2.93861,1.36692,0
1.21396,2.56566,0
2.75409,3.15971,0
7.08257,9.71133,1
2.96512,2.51716,0
2.13266,3.18088,0
6.4457,8.73852,1
2.64776,1.71949,0
6.59499,11.8899,1
8.37391,8.35468,1
6.25891,10.1407,1
7.41181,8.20941,1
5.76169,8.6792,1
1.80144,1.62043,0
6.66915,5.27231,1
1.4252,3.29974,0
8.76074,6.26061,1
7.49829,7.96164,1
1.85009,2.74472,0
1.70823,0.773534,0
2.51057,1.61025,0
7.35076,5.40454,1
5.73122,8.64054,1
1.98077,3.63011,0
0.523554,1.33887,0
2.33576,4.70981,0
1.88772,3.83346,0
5.52855,7.26742,1
1.95002,3.91905,0
8.62379,8.34553,1
6.77979,7.50033,1
1.88369,3.74454,0
2.57215,4.71017,0
1.47111,1.06042,0
7.40602,9.60663,1
5.34795,9.04172,1
3.5857,4.42357,0
1.93252,2.06131,0
0.252385,0.87301,0
2.21236,3.03166,0
7.93506,8.55273,1
6.81801,7.45916,1
0.647468,5.4441,0
2.65665,3.25873,0
7.16624,9.14467,1
1.61049,1.53135,0
7.98066,6.25201,1
6.9569,9.15926,1
2.70483,1.44994,0
3.14514,7.65721,0
7.69566,6.696,1
6.861,6.82954,1
0.498018,5.79277,0
0.566306,2.63846,0
1.03834,2.4247,0
0.176182,4.76839,0
6.86243,6.95843,1
1.91259,1.83597,0
7.60877,8.52335,1
6.45765,6.53241,1
2.18063,4.92002,0
9.1858,8.20427,1
1.86363,4.1508,0
6.37806,8.33281,1
2.04236,3.23988,0
2.49114,1.31991,0
5.94469,5.73758,1
6.52862,10.6989,1
5.4091,1.77315,0
6.67818,8.66952,1
6.44713,7.33413,1
6.25386,8.32986,1
1.54665,1.84692,0
8.22726,10.3353,1
8.7431,9.18307,1
6.2632,11.6559,1
2.46066,4.60291,0
2.43065,0.539002,0
2.0128,3.90527,0
2.80169,1.64361,0
5.71478,7.02079,1
2.78113,2.40417,0
2.63051,1.11963,0
0.658622,3.2142,0
1.12708,3.37512,0
9.26941,10.3318,1
1.98352,1.38856,0
6.4295,7.80899,1
2.21541,7.58293,0
7.4657,7.0197,1
2.21947,4.72036,0
8.402,8.00588,1
1.58214,1.76044,0
7.80892,7.01288,1
2.61179,5.3716,0
3.45605,2.68512,0
2.77526,3.80388,0
3.12961,0.925333,0
7.1382,7.51655,1
2.11131,6.22918,0
0.703878,2.00522,0
7.36534,8.6528,1
7.15839,8.60217,1
6.84181,10.5825,1
1.7243,3.80248,0
6.46657,8.52988,1
7.82294,8.22746,1
4.55544,7.32953,1
8.11255,7.30281,1
7.14524,8.80846,1
7.4765,6.21626,1
6.44394,11.236,1
6.04142,4.39801,1
3.14723,3.20016,0
1.74695,2.36493,0
5.3795,9.30017,1
1.23862,3.04903,0
0.466618,2.92142,0
7.01013,7.35238,1
6.64703,9.50616,1
8.6937,7.09465,1
1.04692,2.59413,0
8.05751,6.56482,1
5.37789,8.92038,1
2.17924,1.82765,0
9.28971,7.60161,1
0.857285,1.7848,0
7.99845,9.81324,1
2.55003,2.25283,0
3.65792,3.97956,0
6.85174,8.17685,1
6.68254,8.72976,1
3.1891,4.25512,0
6.74806,8.12563,1
7.76709,8.84105,1
1.32595,4.1266,0
3.25444,1.32297,0
1.01548,-0.123509,0
7.22021,9.13954,1
8.90608,9.70546,1
7.73077,6.85301,1
9.32348,4.45902,1
3.63429,3.81427,0
4.43645,5.70703,1
2.3276,2.24602,0
1.87414,3.28468,0
0.0516787,1.50407,0
1.90758,4.24774,0
7.19742,9.4169,1
7.14231,6.87274,1
2.51369,2.59381,0
7.01238,6.67575,1
2.49176,5.83706,0
8.1796,7.8471,1
9.12451,9.07822,1
0.352131,2.94567,0
8.20789,7.50103,1
0.520173,2.88034,0
1.36953,4.09917,0
1.04701,3.74688,0
7.07222,8.24614,1
6.56579,7.60946,1
7.75177,6.00436,1
6.98654,7.42288,1
8.09858,9.33458,1
2.35586,3.35392,0
6.81198,7.25817,1
0.906972,4.18657,0
8.0587,8.84244,1
3.59813,2.28327,0
2.42668,0.990583,0
7.87578,8.02124,1
2.26472,5.1102,0
1.9764,3.49102,0
0.605696,5.82371,0
1.55533,3.876,0
7.48604,8.82273,1
9.35157,7.13885,1
1.47128,0.160346,0
-0.530756,2.9921,0
8.80472,8.23151,1
3.36782,4.05101,0
8.81137,8.43545,1
3.50655,4.80744,0
1.37969,4.11814,0
5.45463,8.44266,1
2.93344,5.67714,0
5.00721,8.70807,1
7.09955,7.3532,1
8.7803,6.53356,1
6.84476,7.88904,1
6.80883,9.49652,1
1.87726,3.76929,0
6.22471,8.30574,1
6.19131,7.02473,1
7.71568,8.95392,1
2.47018,3.24458,0
6.93695,6.73266,1
2.03586,2.91238,0
3.30492,-1.22392,0
7.98787,10.4675,1
3.14094,0.442294,0
-0.0179975,3.63248,0
-0.58008,2.90758,0
7.33015,6.62446,1
5.72644,5.85567,1
7.77264,6.49859,1
2.84754,3.34701,0
1.59143,1.27938,0
1.8512,3.93199,0
8.45849,8.56275,1
1.61014,1.25597,0
6.32139,9.64305,1
6.17663,7.59296,1
6.99866,8.074,1
0.40786,3.56666,0
1.52319,2.78352,0
7.12651,8.27352,1
7.12212,9.79688,1
2.54954,4.44271,0
6.76131,9.85924,1
2.30269,5.0641,0
7.37925,7.62121,1
2.25712,0.743962,0
7.1956,8.22666,1
8.43386,7.26891,1
1.28944,1.41913,0
2.99212,3.32229,0
3.2671,3.14462,0
5.63879,6.23903,1
4.42287,7.43386,1
2.59024,5.60632,0
6.4471,4.99418,1
3.04196,4.98877,0
1.91844,3.67947,0
6.71206,3.26341,1
7.42235,7.31637,1
1.7443,3.01548,0
2.6771,2.77048,0
4.28018,2.46681,0
6.42798,7.21679,1
6.77629,6.83535,1
6.81442,7.54468,1
5.85409,3.6793,1
2.0137,3.34819,0
5.74389,7.9609,1
3.70054,2.91755,0
2.23677,6.86444,0
6.57599,7.14015,1
6.08993,6.88254,1
3.13029,3.44621,0
2.77806,1.85579,0
6.4849,9.34808,1
3.83584,4.99267,0
1.01003,2.95062,0
2.82449,6.25526,0
6.59938,6.70098,1
3.68574,2.93212,0
2.46986,2.43739,0
5.96034,7.20291,1
7.57136,7.44475,1
3.23556,5.2634,0
2.96246,3.38581,0
4.29435,5.0601,0
3.56784,4.53966,0
7.14722,7.49058,1
4.53953,1.08741,0
2.76426,4.41037,0
2.36323,4.68685,0
2.57602,4.94693,0
3.14709,2.2232,0
4.22007,4.04418,0
6.40634,5.78855,1
2.79399,2.98904,0
4.26482,3.7244,0
2.09715,3.56867,0
3.17523,4.56758,0
6.77533,7.9368,1
5.71906,6.2884,1
2.16641,3.44411,0
2.35565,4.09011,0
8.11573,8.95901,1
6.06247,7.40288,1
5.62299,6.87139,1
5.22229,7.59123,1
3.96116,2.76061,0
2.31512,2.69613,0
3.8132,5.71215,0
2.82407,3.44401,0
2.8535,3.07863,0
5.57705,5.79502,1
3.54222,5.60725,0
2.42122,4.65838,0
3.23576,3.07713,0
3.91227,6.75943,1
5.9406,7.68082,1
5.53731,6.901,1
5.38003,6.76535,1
6.36231,7.53337,1
3.20105,2.43317,0
4.84475,8.20278,1
2.76911,4.02868,0
7.09257,8.86963,1
4.92084,4.27609,1
7.29808,12.1267,1
0.880256,3.78003,0
5.29446,7.43138,1
2.95338,3.75471,0
6.94502,6.59504,1
1.78987,4.18452,0
1.64134,2.28602,0
5.60281,5.52511,1
4.95961,4.05337,0
2.17394,3.94886,0
7.35298,6.31377,1
2.19735,5.23608,0
2.27175,4.94306,0
2.35362,3.57227,0
7.26793,7.80799,1
5.7021,6.37953,1
3.58528,5.9368,0
2.1231,5.12943,0
5.58644,8.06983,1
3.43334,3.39095,0
4.64327,5.42906,0
6.93031,5.76655,1
2.99375,2.02612,0
4.39771,7.27283,1
2.64338,4.12772,0
4.67636,4.08432,0
4.06127,5.61909,0
4.90991,6.6388,1
5.61761,6.24577,1
3.45448,5.08378,0
5.02778,5.9865,1
6.00331,6.03646,1
2.82726,6.06476,0
2.10628,5.54732,0
2.26279,5.0945,0
5.877,7.30256,1
6.97718,8.36551,1
2.85902,0.848279,0
3.15961,4.81577,0
7.20857,9.11554,1
5.69379,8.46879,1
2.16651,4.42015,0
4.82636,3.99773,0
3.13791,4.84908,0
3.33298,4.3778,0
2.02785,5.7435,0
5.64192,7.55078,1
3.92865,3.88914,0
2.07069,4.65131,0
6.81185,7.17699,1
3.4475,3.48153,0
7.51431,5.34564,1
7.86333,7.74377,1
3.39446,2.76476,0
4.59561,3.54607,0
1.94811,3.66181,0
4.01801,2.52583,0
2.1543,6.25284,0
2.57929,3.41939,0
3.36456,4.59448,0
5.23245,9.67498,1
3.96557,3.49959,0
6.82676,7.6012,1
3.13175,2.11554,0
4.90244,6.03428,0
7.41408,5.86187,1
7.89127,7.04315,1
3.2119,2.47069,0
5.41816,4.91779,1
1.39031,3.51649,0
5.52501,7.08819,1
2.68336,2.12695,0
7.55977,8.96533,1
4.29126,6.10447,1
3.67172,0.603124,0
5.48913,8.05912,1
7.26157,8.00668,1
1.85656,1.38146,0
3.07371,3.69286,0
4.98189,8.75507,1
2.94014,5.47381,0
5.50033,6.63941,1
6.34609,8.86765,1
