@relation artificial_E2s_0_5000

@attribute 1 numeric
@attribute 2 numeric
@attribute class1 {0,1}

@data
6.41039,9.56086,1
4.50675,6.36805,1
8.24587,8.4224,1
7.0238,6.58373,1
7.10338,8.76192,1
1.61377,2.85645,0
2.34928,2.77387,0
8.50136,7.98017,1
3.32439,4.26982,0
2.86126,3.44326,0
1.81297,3.22753,0
9.02837,6.13615,1
1.08464,2.09683,0
7.30077,9.37911,1
2.19597,3.46393,0
2.42824,3.54722,0
9.23186,6.73785,1
2.08461,3.94819,0
2.27015,3.80902,0
7.35646,7.58527,1
1.82211,2.37745,0
5.83661,9.73311,1
2.01709,2.02993,0
8.09464,7.97471,1
1.61805,3.97101,0
9.03044,9.12031,1
8.03496,6.06794,1
7.91646,9.19406,1
6.98709,6.68734,1
7.1783,8.04425,1
2.14034,2.01372,0
-0.0810495,3.41352,0
7.6913,8.42942,1
2.2296,4.43761,0
3.59079,1.58915,0
2.23463,1.7247,0
6.54261,9.63816,1
0.484141,2.23934,0
6.59647,8.94278,1
7.4659,7.88151,1
6.09589,6.37597,1
1.22158,1.33924,0
6.51371,5.72083,1
2.42359,2.35738,0
1.48749,1.19397,0
1.11198,5.42984,0
3.20078,1.64225,0
1.83153,2.82427,0
1.79636,2.20024,0
7.7692,7.79026,1
7.08784,7.13963,1
7.92029,10.2868,1
0.990438,1.14965,0
2.09231,2.37329,0
8.02359,8.36513,1
6.10669,9.70155,1
2.57537,3.17433,0
0.709874,0.546847,0
2.33224,3.50144,0
0.51692,5.87707,0
5.80741,9.71545,1
6.84941,7.41843,1
3.54214,4.00046,0
8.16365,7.2625,1
1.23515,5.01134,0
7.55876,9.24397,1
0.580101,3.98343,0
7.68404,6.92057,1
7.73815,8.55063,1
2.43865,5.00723,0
2.14828,2.21459,0
1.85673,4.50912,0
6.77435,9.71172,1
7.49498,8.74503,1
-0.508804,-0.353448,0
4.11499,3.56306,0
6.86884,6.96053,1
1.93305,4.21277,0
6.98031,8.98907,1
6.53095,7.29898,1
2.29821,1.53805,0
6.95834,7.11056,1
1.57786,2.49133,0
0.734692,4.21587,0
6.43508,8.33324,1
2.22261,3.03916,0
6.64899,6.9806,1
6.32246,7.5264,1
1.30964,2.63778,0
2.1837,1.30596,0
6.14601,8.95497,1
5.82955,8.55614,1
2.78467,4.39845,0
6.44952,9.52644,1
1.65379,4.44531,0
7.57093,10.8321,1
0.979736,2.69482,0
7.08181,8.24353,1
1.93165,2.89167,0
5.39786,7.78324,1
6.24596,8.84206,1
1.33384,2.03023,0
7.05926,10.3854,1
7.3079,7.35844,1
2.87763,2.93514,0
7.32323,9.48643,1
5.21946,8.28448,1
1.98636,4.10572,0
6.59139,8.19375,1
1.97554,2.51962,0
7.51356,5.38071,1
6.18829,10.1441,1
2.79612,4.02418,0
2.64831,5.28054,0
6.5318,9.41219,1
2.98362,1.15309,0
1.66511,3.13623,0
1.95441,2.55095,0
2.68087,5.24717,0
8.58475,7.17857,1
8.98441,6.26777,1
1.54645,4.29346,0
6.6634,9.27033,1
8.40404,11.0141,1
7.28371,7.60998,1
1.88728,0.73087,0
8.37646,6.54345,1
6.36431,7.66466,1
1.15527,3.01516,0
1.17171,0.823998,0
7.98281,7.15761,1
2.10002,2.48741,0
1.77668,0.351143,0
6.54005,9.84813,1
1.67292,3.2027,0
6.29414,8.87001,1
1.64211,3.0859,0
2.66014,4.7934,0
1.42284,2.41357,0
5.33419,9.31983,1
1.3799,2.48661,0
2.03776,2.69556,0
-0.203264,2.15915,0
2.35765,4.33629,0
8.02161,5.27012,1
7.65878,6.91812,1
7.38006,7.61037,1
6.63471,8.58615,1
7.452,7.33042,1
6.04285,9.32168,1
1.30522,1.51136,0
4.68303,5.96976,0
7.96122,7.15223,1
3.86641,4.19548,0
3.04331,2.92871,0
2.66112,3.20424,0
5.76154,8.32086,1
1.4422,4.17047,0
3.03848,0.859109,0
6.13849,7.45738,1
1.85619,2.96701,0
1.75855,1.92535,0
2.11015,1.8164,0
5.34182,8.32264,1
2.51682,1.61379,0
0.72316,2.4042,0
3.13055,4.1662,0
2.58702,1.57165,0
2.35512,1.34049,0
1.09535,2.72944,0
1.77037,3.08008,0
2.23792,4.61726,0
1.06047,2.52093,0
1.28926,2.8935,0
6.96845,9.98113,1
0.538558,2.81948,0
6.48242,7.87345,1
6.69458,6.65432,1
2.1578,6.1113,0
1.45087,4.63787,0
1.25659,3.53825,0
6.61997,6.10191,1
6.70668,8.52121,1
1.01873,1.73572,0
3.28283,1.51703,0
7.70899,5.40325,1
0.899321,4.31281,0
3.82575,4.13653,0
5.96216,6.67427,1
2.67775,3.43195,0
1.36575,3.49813,0
1.62878,3.44517,0
7.68719,9.75072,1
1.79029,2.11686,0
-0.487824,5.06374,0
5.11152,7.55437,1
5.29421,8.29876,1
1.98167,3.83542,0
0.782553,3.15931,0
7.83351,7.08189,1
9.2555,9.35843,1
2.00359,3.65283,0
8.11462,6.89787,1
1.88616,3.92624,0
2.73005,3.51146,0
6.52403,7.66236,1
6.64718,9.53025,1
7.87436,7.53344,1
4.42446,1.92711,0
1.5635,3.83967,0
2.50127,3.20042,0
1.90225,2.14245,0
3.53263,3.62159,0
2.51973,0.846933,0
6.07991,9.03781,1
8.11786,7.18145,1
1.97599,3.69569,0
1.01665,5.40664,0
2.99233,2.07343,0
3.07495,2.21014,0
3.27495,3.01736,0
2.63291,3.82454,0
7.41196,6.04875,1
6.34293,8.85753,1
1.46253,3.10788,0
5.84146,8.33021,1
7.97315,8.84785,1
7.55464,7.35184,1
8.3505,8.96454,1
1.56639,3.87696,0
3.35656,2.95279,0
7.20391,6.0121,1
2.92481,4.4683,0
3.51267,0.964716,0
1.65914,5.382,0
7.16698,7.41693,1
3.52327,3.28803,0
8.01246,6.54518,1
6.75177,8.20883,1
7.83477,10.6364,1
3.83202,0.778568,0
6.76263,9.44382,1
1.20298,4.29309,0
6.46083,10.336,1
6.82623,6.98409,1
2.86202,2.57403,0
2.91807,1.56338,0
1.34373,3.64666,0
1.07226,5.13503,0
7.71674,8.75708,1
8.12178,9.33685,1
6.4974,7.52553,1
2.01031,3.87547,0
1.40675,2.91982,0
3.25589,1.164,0
3.13847,4.91527,0
6.99449,7.38709,1
2.45081,4.4333,0
6.02674,9.52868,1
6.3373,8.62484,1
7.03125,4.53787,1
6.7856,8.36429,1
2.30954,3.64307,0
6.6078,8.40399,1
2.38483,4.12931,0
2.39124,3.72836,0
0.468782,4.33974,0
2.74808,2.5211,0
7.07821,6.36371,1
1.80068,1.78444,0
1.72753,5.22576,0
2.06922,2.6614,0
3.00923,2.3342,0
1.12588,2.17035,0
9.13535,7.07379,1
6.7372,8.32595,1
2.50943,2.96924,0
6.82844,8.4669,1
7.20654,6.5509,1
8.20217,11.788,1
6.74372,6.67889,1
2.48997,1.2274,0
7.44901,7.803,1
6.81587,6.15037,1
1.09671,3.29164,0
8.72519,9.02718,1
8.4171,7.71138,1
6.7523,8.2066,1
5.79483,9.04406,1
8.53513,9.05336,1
6.29306,7.9152,1
5.73177,9.31194,1
1.41719,4.96603,0
3.74626,6.24795,0
1.42875,3.52614,0
0.407907,2.82907,0
7.85306,7.47201,1
2.45187,3.18641,0
1.87822,1.8977,0
8.04773,8.95947,1
4.85737,7.08812,1
6.88298,10.2353,1
0.286405,3.1587,0
6.48643,9.36284,1
8.15922,9.6334,1
7.37491,8.34199,1
2.56018,5.52066,0
3.23148,-0.211493,0
3.31173,6.12937,0
3.30368,6.1617,0
-0.100042,5.32322,0
1.64575,3.20301,0
7.77076,9.17064,1
2.05832,2.20514,0
4.88764,4.7847,0
1.96792,2.24455,0
3.62074,2.7503,0
6.8554,8.44411,1
2.43995,3.04792,0
2.38927,1.97872,0
3.9779,1.98628,0
7.75267,6.349,1
2.91303,3.4211,0
7.35481,7.63135,1
3.5338,1.41896,0
2.62267,3.44661,0
6.53538,8.01909,1
3.93519,3.77374,0
7.73987,4.6714,1
7.55073,8.52266,1
6.24339,10.09,1
6.63682,5.77893,1
1.30143,1.07473,0
2.43752,2.98352,0
1.98823,1.70968,0
3.08771,3.93422,0
6.09243,8.10145,1
7.91976,7.2442,1
2.17755,3.87361,0
6.22251,6.61233,1
5.56732,6.61113,1
1.422,1.81715,0
6.39433,7.74491,1
7.90972,9.30572,1
6.38878,6.227,1
6.37264,7.77225,1
1.67316,1.95908,0
2.41126,2.36141,0
2.69414,4.01863,0
1.64842,3.72111,0
1.47222,3.46064,0
7.30639,9.8592,1
2.17853,6.56692,0
6.64579,7.65538,1
6.22622,6.78212,1
2.11851,0.411322,0
1.53659,4.94492,0
6.7282,6.77115,1
2.68324,3.89516,0
6.13727,6.71455,1
1.66659,3.53653,0
7.23555,7.49104,1
1.75308,2.43796,0
6.5724,10.0489,1
2.29484,4.80544,0
8.65926,7.67049,1
3.11736,3.74018,0
6.77103,7.98956,1
7.81391,7.30237,1
7.26452,9.30513,1
7.68422,8.63579,1
2.1688,3.9858,0
7.80313,9.13933,1
8.03122,8.13854,1
7.55351,7.22262,1
0.548964,2.64017,0
1.19949,3.59852,0
6.71141,9.48189,1
1.06637,3.36112,0
7.47566,8.11765,1
2.55253,1.43605,0
0.600979,5.08628,0
6.87446,9.23774,1
2.48628,3.22854,0
5.1708,9.29675,1
2.19218,0.731759,0
5.9933,8.49576,1
7.14846,9.63655,1
5.93086,7.33268,1
7.14404,7.10376,1
5.33587,9.09405,1
7.24311,7.26721,1
5.81369,8.52396,1
5.87073,6.73929,1
7.10869,5.43705,1
5.02117,8.05164,1
2.16784,3.98079,0
6.73077,8.78879,1
7.9931,8.28608,1
3.91074,-0.00816839,0
0.806212,4.95867,0
1.32717,5.44729,0
7.34686,7.29744,1
7.36623,8.46906,1
7.63119,9.46006,1
0.864721,1.93332,0
2.2923,3.10884,0
1.75063,3.33758,0
0.537372,4.22754,0
-0.341905,2.50995,0
8.27833,6.94758,1
7.36217,9.30398,1
0.958942,3.45301,0
6.81589,8.21818,1
6.48113,9.96153,1
8.16501,5.69425,1
1.58359,0.494053,0
5.52345,8.15334,1
5.67169,9.13707,1
2.19995,1.26344,0
9.29722,7.99694,1
7.93224,8.09666,1
2.71192,4.00892,0
2.12344,3.3049,0
6.69268,9.24384,1
2.04584,4.61658,0
5.11701,9.02817,1
6.58997,8.03692,1
5.2662,-1.42494,0
7.25764,10.9616,1
8.38138,7.72091,1
7.25221,11.6387,1
7.17582,7.00107,1
5.72471,5.61301,1
0.451522,5.89085,0
-0.258354,3.09179,0
2.92393,0.369536,0
9.23868,9.69948,1
8.72575,8.12575,1
2.95944,1.25981,0
0.073001,2.50812,0
7.46014,7.17497,1
2.87343,4.86718,0
1.70741,1.84732,0
1.1873,3.47649,0
2.59536,1.29438,0
5.24123,7.80113,1
1.52893,2.37881,0
8.01597,10.4583,1
2.68775,2.01833,0
2.29749,3.58716,0
1.42289,5.30015,0
2.68296,5.4731,0
0.836604,0.239445,0
3.67231,0.479288,0
2.01791,3.19401,0
6.0244,8.26565,1
7.82928,5.83907,1
1.12165,3.17563,0
1.32321,5.41454,0
1.76027,4.74842,0
7.84363,8.49452,1
2.93744,2.30343,0
3.20779,2.74007,0
4.53835,1.784,0
2.2778,2.95298,0
6.23621,8.60611,1
5.99392,6.81296,1
7.39705,9.96829,1
0.654498,1.6585,0
6.55489,7.71822,1
0.828109,4.54378,0
6.51884,7.21645,1
7.98945,7.31096,1
2.37138,1.39975,0
2.82812,3.52724,0
7.73902,8.07244,1
1.35437,1.37189,0
4.31371,7.63506,1
0.919222,5.55081,0
8.72992,6.90259,1
7.57342,4.98122,1
5.59431,8.75777,1
6.64781,8.78792,1
2.49484,1.94277,0
6.4394,5.89885,1
1.02951,2.44402,0
8.34575,7.06535,1
5.62723,8.08467,1
6.93621,4.31008,1
6.02956,10.3786,1
7.37062,8.33713,1
6.93441,6.59456,1
1.72154,1.88618,0
7.08823,9.06084,1
7.78255,9.58853,1
7.37246,8.79308,1
7.34874,6.46444,1
1.94511,4.11852,0
2.39189,1.74862,0
3.20325,-0.157046,0
5.88007,5.53473,1
3.54454,3.45598,0
0.640572,0.629769,0
2.32756,2.35363,0
7.56817,8.03259,1
7.60411,7.4581,1
1.46299,2.12367,0
2.25043,3.85965,0
1.80758,0.986693,0
7.6706,9.86429,1
7.04324,7.20144,1
1.98214,3.51213,0
7.77494,6.23015,1
7.89986,10.4649,1
8.67019,7.37338,1
7.54899,7.00148,1
1.96743,4.50872,0
6.94608,10.3085,1
2.75159,2.76553,0
2.91955,3.09651,0
7.98812,7.89864,1
5.51767,6.18715,1
7.35148,6.13595,1
3.85416,2.41649,0
8.60431,5.81719,1
5.50835,6.07981,1
2.89278,3.80598,0
6.24974,10.3642,1
1.15243,3.3114,0
3.38032,-0.0636653,0
3.39641,0.763792,0
3.08398,4.87498,0
6.26018,8.43212,1
1.90814,4.45356,0
8.27054,7.72438,1
8.05969,5.58945,1
1.31383,1.66897,0
2.77825,4.77863,0
1.57783,2.98427,0
4.7835,7.54239,1
1.87419,2.77014,0
6.6214,7.078,1
2.14579,3.39288,0
1.78683,3.08444,0
4.60477,8.96012,1
6.45068,6.03374,1
9.54668,7.84448,1
6.86174,8.59526,1
6.34586,9.28639,1
3.33989,3.25585,0
6.52153,8.02705,1
0.573564,4.94641,0
7.38096,6.74834,1
5.3961,7.25824,1
1.05204,-0.731232,0
7.16262,7.9613,1
7.00757,8.16213,1
7.36042,8.61059,1
7.45391,7.0767,1
1.42587,1.26275,0
3.67659,5.73705,0
6.34606,7.65267,1
1.59021,2.56657,0
5.71191,9.68363,1
5.88895,8.6107,1
2.08673,3.61273,0
7.06924,6.4561,1
2.62519,2.67995,0
5.93888,7.79133,1
7.19944,7.23269,1
1.74687,2.12889,0
2.35846,6.15352,0
2.77945,3.48818,0
2.26141,2.56459,0
7.17978,12.3256,1
1.15616,3.34676,0
7.12963,7.91652,1
6.69926,7.48946,1
8.62547,7.71214,1
5.40155,8.80212,1
6.69514,8.20644,1
1.21272,1.8614,0
7.1786,7.19814,1
8.67025,9.51423,1
6.90369,8.55964,1
7.22761,8.69539,1
7.56429,9.14919,1
2.11342,4.55893,0
6.121,5.60556,1
7.23461,8.9837,1
1.93786,3.38333,0
-0.443249,2.97585,0
3.37793,4.89988,0
7.11731,9.329,1
0.71023,3.70119,0
2.79637,4.69259,0
7.82728,7.09346,1
1.5991,1.38382,0
2.71744,4.07085,0
6.50818,9.26962,1
1.77442,3.79487,0
4.67508,7.40862,1
6.4078,8.18034,1
7.0687,6.62112,1
1.87,4.20836,0
5.96349,10.3602,1
6.70344,6.73907,1
4.73445,7.83676,1
6.75328,8.19644,1
1.77239,1.76005,0
0.570894,5.0274,0
6.80696,8.32666,1
2.40519,3.72269,0
1.96988,2.03178,0
7.56819,7.63822,1
2.22083,3.76531,0
6.35932,9.55125,1
5.8499,8.49152,1
2.3774,3.03079,0
5.81452,8.59928,1
2.67867,4.23603,0
1.19846,2.73071,0
6.00237,10.1933,1
1.31116,2.34275,0
0.579468,3.77246,0
6.7219,11.0907,1
1.2579,7.79086,0
6.84098,10.4102,1
7.88132,8.78905,1
6.34878,8.85044,1
6.94524,8.93119,1
1.97285,1.01285,0
3.20011,2.43867,0
2.58235,1.99956,0
7.09903,7.68403,1
0.942097,3.89103,0
3.64838,1.41266,0
6.62674,6.69897,1
3.19293,3.09559,0
5.86862,8.45825,1
6.84348,7.45506,1
2.3083,1.49591,0
2.77828,3.11293,0
1.42965,2.46806,0
7.10907,6.11411,1
3.0717,1.80104,0
2.31785,4.17275,0
3.01799,1.54471,0
2.90194,3.79566,0
8.9421,6.06134,1
0.677255,2.35314,0
7.87512,7.07217,1
3.45841,2.60938,0
2.10686,4.84771,0
0.928938,1.49812,0
1.05355,0.363018,0
6.64382,7.21986,1
0.777407,3.129,0
2.39993,3.4813,0
2.24083,2.56089,0
6.8196,7.09804,1
6.96826,8.88981,1
1.53473,0.0516986,0
0.413509,1.39882,0
6.7905,9.79464,1
1.33515,2.20259,0
6.35551,6.55019,1
6.50094,6.91586,1
6.19822,6.57209,1
5.67408,6.97651,1
2.59786,2.61293,0
7.68393,7.49605,1
1.14747,1.76407,0
3.19286,2.70378,0
3.52075,3.26811,0
2.55038,5.01804,0
6.86061,9.40383,1
2.16746,1.97705,0
1.68024,3.5801,0
7.5167,8.95932,1
2.62771,3.26886,0
8.04388,6.55765,1
2.69425,3.5651,0
0.779746,1.69687,0
1.99442,1.33032,0
8.59651,7.31873,1
1.99715,2.99497,0
8.9737,8.1587,1
7.93307,9.0545,1
6.57362,9.37382,1
9.60813,9.53464,1
6.82047,8.95192,1
1.93184,1.67386,0
6.18477,8.70318,1
4.42865,8.94314,1
6.90794,8.13608,1
6.32074,8.3753,1
7.72469,10.2455,1
6.11431,8.28369,1
2.97862,3.95298,0
7.21934,7.22281,1
2.64868,1.79757,0
8.03871,7.38599,1
1.32598,2.72264,0
1.05266,3.47337,0
6.81939,10.7295,1
7.89082,7.61087,1
7.08117,7.37217,1
6.32256,7.3919,1
6.45888,5.40114,1
6.6036,8.74875,1
1.22977,1.97985,0
7.17952,6.72955,1
2.48299,3.35306,0
4.07834,4.11219,0
0.171813,2.35637,0
5.9933,9.20074,1
0.857572,0.511558,0
0.904175,2.50989,0
1.12023,0.707314,0
3.56508,1.87046,0
1.83626,3.77913,0
1.78313,1.91453,0
8.20885,6.92268,1
7.17088,8.65302,1
1.24376,3.81709,0
2.846,2.78061,0
0.845449,1.3504,0
7.07079,10.2637,1
1.60917,4.64744,0
6.2979,8.75435,1
2.80287,5.51739,0
3.30562,1.51497,0
7.48205,6.47363,1
8.88398,5.87104,1
1.56979,0.786797,0
2.60935,2.07375,0
2.87,0.743865,0
1.65972,2.99189,0
0.597731,3.08385,0
2.34026,3.69349,0
1.15928,2.07986,0
0.184497,3.8954,0
6.77197,5.97643,1
6.33497,9.87236,1
2.69521,3.29149,0
1.62724,4.86816,0
7.04207,6.94717,1
5.6166,10.0851,1
9.02725,7.19158,1
8.61181,5.02361,1
6.84189,8.09672,1
7.01576,6.62529,1
6.65719,5.94879,1
2.41031,4.25234,0
7.19286,8.93419,1
7.49865,5.94175,1
3.20459,2.44257,0
2.40425,4.07408,0
2.01877,5.00586,0
2.41739,4.21296,0
2.79533,2.08487,0
-0.0544112,1.96246,0
7.25234,6.89891,1
2.61134,2.19139,0
2.78735,1.84427,0
7.19986,6.80421,1
7.22557,7.63448,1
2.98423,4.49033,0
3.03064,3.16655,0
0.88109,3.83659,0
5.38121,8.58733,1
5.99098,8.37212,1
2.50877,3.44293,0
7.99493,5.30179,1
5.49576,8.07334,1
1.70383,2.89573,0
7.48254,9.22698,1
7.60266,7.61699,1
2.26112,3.53826,0
2.21411,5.24223,0
6.20434,8.45863,1
1.74603,1.6222,0
7.10629,9.94411,1
2.33162,3.3936,0
9.48016,4.82486,1
8.68577,7.54016,1
3.2416,4.25157,0
2.10966,0.998779,0
7.50178,5.79939,1
3.88293,2.26437,0
1.12772,2.83075,0
7.02425,8.86088,1
1.85054,1.69935,0
6.25595,6.16906,1
7.92337,9.56767,1
6.46109,6.55385,1
0.0192011,2.56575,0
6.66233,8.09873,1
6.67452,8.83146,1
5.75087,8.60777,1
4.90801,2.53718,0
2.02261,2.41544,0
0.828644,2.63344,0
-0.486284,2.78786,0
6.39152,8.62318,1
6.73161,8.15942,1
8.84797,6.65439,1
2.52299,2.50796,0
0.49384,2.88026,0
1.55731,1.79549,0
4.10134,4.13079,0
1.87007,3.93427,0
1.56358,2.63132,0
2.53592,5.0538,0
2.34574,2.42002,0
1.42806,2.3668,0
1.73716,3.12672,0
4.05781,5.16974,0
1.65718,3.00247,0
1.42919,2.87796,0
5.86782,7.33724,1
2.43398,-0.887282,0
3.24107,3.06435,0
6.35221,5.08667,1
8.96817,6.42132,1
5.24294,8.35757,1
-0.0515614,5.53665,0
7.32233,7.59203,1
5.25809,10.6265,1
6.28438,8.84866,1
6.85664,7.89789,1
2.97051,0.562463,0
7.34165,9.89779,1
5.99673,8.44663,1
7.18129,6.30385,1
2.08657,4.96835,0
