@relation artificial_E1_0_500

@attribute 1 numeric
@attribute 2 numeric
@attribute class1 {0,1}

@data
1.6653,2.41138,0
5.93853,7.64716,1
2.4518,3.78303,0
7.46115,6.89847,1
4.72224,5.16988,0
3.6331,3.21065,0
4.73652,3.87149,0
8.08328,7.06623,1
5.58074,1.01898,0
0.799755,4.23788,0
1.81621,3.48728,0
6.81946,9.72641,1
5.83252,8.65755,1
-0.129968,0.579605,0
0.642829,2.47728,0
1.53938,2.88832,0
1.48199,3.13908,0
2.71351,1.93707,0
2.99569,3.18765,0
4.45693,8.07925,1
3.96624,2.40346,0
9.19032,6.71701,1
1.98927,4.0976,0
2.46993,5.14855,0
8.98496,6.37125,1
2.71779,0.187227,0
1.8156,5.59974,0
-0.187415,1.55253,0
9.35197,5.11544,1
2.75821,3.9052,0
7.9066,7.05194,1
-0.763147,3.66919,0
1.04474,2.08397,0
0.157499,1.82997,0
8.4114,7.47304,1
6.37799,10.0739,1
2.50282,3.96496,0
6.69114,10.3127,1
6.45329,7.29388,1
7.97597,4.66367,1
1.04454,1.84122,0
7.70409,9.24319,1
7.02693,6.60306,1
4.22376,9.53039,1
6.44646,7.39703,1
5.47447,2.93827,0
6.22203,7.68158,1
8.26648,7.40512,1
0.741001,3.61447,0
6.8644,8.2864,1
6.09222,7.92744,1
2.93108,3.39743,0
8.94187,8.10501,1
2.12818,6.02813,0
3.37669,6.52266,1
8.07903,7.6607,1
3.01382,4.03538,0
-1.12885,3.15271,0
8.37469,7.39811,1
2.91415,1.12078,0
6.71811,7.24389,1
6.57732,6.8955,1
-0.779272,3.72091,0
6.1724,6.64145,1
10.4273,9.6125,1
7.51472,9.41006,1
2.00634,0.350346,0
5.58691,7.52682,1
7.02567,7.87433,1
2.35914,4.96497,0
6.18386,7.69505,1
1.75103,2.70946,0
8.29376,6.43675,1
0.552585,5.3781,0
9.18169,7.96947,1
0.459599,3.38791,0
7.24202,6.35522,1
5.20892,6.36474,1
4.08185,2.68217,0
5.04231,5.81711,1
9.20414,10.9313,1
2.45905,6.16839,0
5.57136,7.90866,1
4.75954,8.78695,1
8.49315,7.60302,1
5.95799,7.00446,1
6.94522,9.32772,1
10.2735,8.97388,1
5.88399,6.34576,1
5.16218,10.0506,1
8.38692,11.4418,1
5.1584,9.62354,1
4.90205,7.80527,1
5.44229,2.39905,0
0.599978,4.64543,0
6.83407,7.01757,1
8.05139,7.34681,1
5.69265,5.02826,1
2.9129,4.05498,0
6.2338,8.73162,1
5.69278,9.8755,1
6.76456,7.95274,1
-0.245866,4.64024,0
2.8912,3.49345,0
2.02301,2.33318,0
5.32027,8.46058,1
3.61202,2.5201,0
1.86113,2.66576,0
2.33659,4.34437,0
5.95041,5.77654,1
7.68647,7.59093,1
2.61836,2.71915,0
1.75998,3.47212,0
7.55891,10.3106,1
2.53322,2.10331,0
8.87603,8.26434,1
6.30677,8.8268,1
7.51864,8.27778,1
6.81725,7.90011,1
-0.553345,0.00119041,0
8.04579,4.0003,1
-0.275336,2.46377,0
1.12447,1.55296,0
1.76979,1.11819,0
7.30119,8.65849,1
7.7827,8.37246,1
2.7923,4.16488,0
7.94453,7.89635,1
6.34355,5.93741,0
6.50107,6.02185,1
1.29245,2.26699,0
8.38755,11.9447,1
-0.181474,5.23947,0
8.66354,9.2666,1
2.84855,4.99457,0
4.65833,4.11721,0
2.36829,3.69078,0
8.34723,8.21795,1
5.01255,8.02614,1
4.64226,5.34038,1
7.15148,7.97763,1
0.79925,3.28666,0
10.173,5.64916,1
8.684,9.98328,1
2.20345,6.85374,0
3.02484,2.59619,0
7.17455,9.7996,1
8.59184,7.49067,1
0.531057,2.53035,0
4.63424,1.4602,0
1.10672,5.44574,0
9.0614,7.32971,1
6.90603,7.17594,1
1.75309,4.0056,0
-0.371775,4.46562,0
4.70225,6.90302,1
0.0549499,2.7277,0
5.65955,9.55393,1
2.99332,3.86458,0
2.43696,4.44474,0
1.63725,-0.276522,0
3.83648,4.57751,0
1.33488,3.22662,0
3.87919,3.51528,0
5.90565,7.96586,1
-0.0484155,3.58949,0
7.20477,7.11195,1
9.2171,6.62783,1
2.10445,1.41241,0
0.408299,5.31435,0
2.53947,4.26407,0
7.27297,8.57933,1
7.82377,8.27817,1
7.81444,7.85995,1
6.89675,7.5446,1
2.60222,1.23485,0
1.2269,1.12657,0
2.90395,3.04442,0
1.63267,1.80614,0
7.50394,10.1523,1
7.12546,9.99344,1
7.00097,7.11249,1
8.91072,7.16317,1
4.67118,11.1603,1
5.44398,10.6131,1
8.37796,8.63298,1
5.70941,11.6568,1
6.47039,8.89011,1
-0.6,2.45652,0
6.04788,5.85215,1
4.1733,1.76739,0
7.50069,7.94251,1
6.38545,9.16329,1
4.55272,8.54512,1
1.16819,2.23766,0
2.22455,2.71255,0
6.63592,10.9974,1
4.76862,8.76732,1
1.4697,2.39762,0
5.84574,7.46768,1
3.1214,3.57053,0
1.9969,4.4511,0
3.00554,8.16026,1
10.8242,9.29825,1
4.05301,2.35097,0
3.0589,4.61188,0
8.38863,8.7172,1
0.147626,3.04718,0
0.784094,3.93686,0
0.912802,0.461284,0
6.86104,9.03119,1
8.37744,10.1124,1
7.44117,5.88599,1
2.40137,6.83141,0
6.22632,8.92036,1
9.36627,9.08825,1
-1.22596,1.93796,0
2.82682,2.26082,0
6.71676,7.8827,1
2.92665,4.97503,0
7.54895,7.815,1
0.878167,3.65132,0
6.13316,9.18928,1
0.745569,1.58845,0
6.56274,6.4799,1
8.70456,9.50328,1
9.08257,9.68946,1
8.31246,7.6556,1
6.11286,6.07415,1
5.3021,9.64678,1
0.773994,2.40484,0
7.04228,6.60762,1
3.57867,2.74417,0
6.90706,5.3848,1
0.987566,2.21988,0
4.88618,8.22409,1
8.76359,8.38768,1
4.15335,1.29879,0
7.57565,8.92998,1
8.54074,7.74492,1
1.44673,3.04047,0
6.54955,8.81672,1
-0.150592,3.18921,0
-0.144664,0.163269,0
5.66866,6.94897,1
-0.149442,1.06678,0
7.76461,8.22193,1
2.24635,2.76565,0
4.14698,8.30589,1
0.598307,1.74053,0
3.02818,1.69077,0
5.356,8.38144,1
9.81663,7.94162,1
4.80064,9.53584,1
5.93591,10.2285,1
4.61044,7.4671,1
7.6916,7.39778,1
3.49275,2.71697,0
8.64166,10.418,1
2.15804,2.97242,0
6.52047,9.27267,1
5.33363,8.50198,1
1.53006,2.63118,0
7.0275,8.45495,1
0.0097281,2.76215,0
6.19418,6.11788,1
-0.482695,2.92406,0
10.4131,7.64607,1
5.2575,3.33496,0
4.14215,2.49211,0
6.53104,10.5903,1
1.14554,3.08276,0
2.05422,4.74121,0
5.19889,8.39272,1
4.49654,6.23075,1
3.10087,4.69867,0
6.33867,7.41423,1
3.11452,0.405056,0
7.55196,6.91682,1
2.3165,2.08369,0
-0.101805,2.66765,0
7.77841,10.3659,1
1.06225,2.01428,0
7.08093,6.38121,1
7.32978,7.52182,1
8.36389,9.08135,1
0.376543,2.74785,0
3.74729,2.33657,0
0.481507,3.74601,0
-0.742549,2.20872,0
4.87218,2.088,0
2.95312,2.35994,0
6.10364,8.5033,1
5.90525,4.904,1
6.7996,11.1301,1
0.447664,-0.0575343,0
7.15212,8.59942,1
5.88982,7.977,1
7.29159,7.48191,1
1.26489,1.84962,0
7.23115,7.89237,1
6.63315,7.3701,1
3.68938,3.78053,0
0.110201,2.18135,0
7.07763,10.8678,1
1.40037,0.384024,0
3.23158,3.91634,0
4.72316,10.803,1
6.8792,9.44586,1
-0.152862,3.88218,0
2.59613,2.35031,0
7.21186,8.4482,1
2.69141,7.10532,0
4.15612,2.62315,0
7.92737,9.43722,1
2.42978,2.38987,0
6.61912,9.23427,1
1.6841,1.63513,0
0.836326,2.77089,0
2.85593,4.45134,0
4.07649,4.22341,0
2.65456,1.89738,0
0.534953,3.86058,0
7.63766,7.14117,1
8.98054,8.84804,1
8.87105,8.08504,1
8.36131,6.87026,1
5.44218,4.17807,0
1.58602,0.661974,0
7.62962,7.49029,1
9.01603,6.86994,1
1.16132,1.63252,0
1.24735,4.99862,0
7.81975,7.36206,1
1.89184,0.977763,0
2.7403,1.65837,0
1.94617,1.84796,0
6.56215,8.30162,1
6.82177,6.63423,1
8.39831,6.02642,1
6.63899,7.51555,1
3.88295,9.31353,1
0.131905,4.59629,0
6.86034,7.40692,1
6.74474,9.14131,1
3.14141,2.25312,0
3.47892,2.19392,0
3.45596,5.01431,0
2.34775,4.39803,0
3.34149,1.35384,0
0.599653,1.60154,0
6.75688,7.9167,1
6.08673,8.87039,1
2.75676,3.96856,0
6.7486,8.47076,1
6.52452,7.9032,1
7.45545,8.59711,1
3.32612,2.08417,0
-0.601181,0.514605,0
3.18765,2.30954,0
0.861554,4.28012,0
6.99945,8.96687,1
3.89587,3.75694,0
1.49891,5.19289,0
6.33499,8.51958,1
7.61759,8.45529,1
2.7076,2.67184,0
2.03621,0.906048,0
7.59784,9.70307,1
6.84094,9.02735,1
4.98546,8.08068,1
4.34708,4.33904,0
0.593895,6.04413,0
1.06341,3.83863,0
7.05554,7.52449,1
5.53154,6.28006,1
6.51844,10.0424,1
8.75877,7.27626,1
5.22542,7.26438,1
6.31151,6.58144,1
6.90238,6.63893,1
5.21528,5.92452,1
8.08178,7.84361,1
2.47447,0.433077,0
2.03243,4.75181,0
6.63957,7.17921,1
0.930926,3.14558,0
2.81975,3.88268,0
8.15204,8.84525,1
1.09924,3.95294,0
4.72493,2.60143,0
3.00807,9.1737,1
7.2178,8.18748,1
2.57204,4.78898,0
2.53945,2.18987,0
2.19502,4.09706,0
0.453592,3.10632,0
6.88936,7.27207,1
2.17437,5.08445,0
1.43629,5.26663,0
1.97189,2.82906,0
3.2763,1.93396,0
7.26822,8.20785,1
6.11351,7.84162,1
2.28342,2.31289,0
3.97743,3.62986,0
7.32453,6.37435,1
3.77536,2.35929,0
3.15144,1.67618,0
4.74911,3.81616,0
1.33038,2.5363,0
-0.397357,2.48639,0
6.93498,10.7916,1
2.46004,2.8381,0
0.677423,3.83437,0
8.35793,6.33114,1
6.07875,9.76337,1
5.69632,7.34495,1
5.16198,7.72269,1
7.96493,9.56269,1
3.05422,4.8185,0
8.3165,8.58999,1
0.502563,3.13811,0
2.18607,0.988747,0
1.0659,3.54132,0
6.65978,9.62014,1
6.30478,7.62612,1
0.361118,3.19051,0
1.96472,2.57133,0
0.863145,3.88222,0
4.88449,8.13613,1
6.2965,5.70197,1
-0.635651,1.77171,0
2.91127,3.00059,0
1.7646,2.94056,0
6.23096,7.34697,1
8.25412,9.24516,1
4.45476,1.2335,0
5.34282,8.51781,1
7.67868,9.37507,1
4.78993,4.02279,0
1.11816,3.02039,0
1.85917,7.36196,0
6.57261,6.81417,1
1.40736,5.45965,0
7.3682,8.00361,1
5.53794,5.9713,1
2.72574,3.84222,0
2.65074,3.63518,0
1.64837,1.12933,0
-0.864102,0.982631,0
6.3234,8.5223,1
8.61974,8.24185,1
1.21981,3.99535,0
1.75018,1.46756,0
5.47599,8.0963,1
2.82993,2.0425,0
6.46705,8.37045,1
1.08425,1.50111,0
1.5178,1.25663,0
8.92185,6.91481,1
1.90609,0.230061,0
8.0656,8.094,1
0.902469,4.05763,0
2.82847,4.14541,0
0.388655,3.94246,0
8.20909,6.66222,1
5.88839,5.86022,1
0.302102,2.11819,0
0.427589,2.45622,0
7.43635,6.66024,1
9.58592,7.87235,1
0.140038,5.03585,0
3.09,4.25517,0
5.12919,7.74067,1
7.22762,8.52369,1
4.07706,2.86648,0
5.01479,9.1172,1
8.12763,8.91423,1
2.77127,1.50911,0
3.88217,1.65225,0
3.62211,2.80754,0
5.69222,9.91351,1
7.47194,9.32171,1
6.73228,7.45357,1
1.63037,3.05523,0
6.86186,8.24598,1
1.41688,0.622977,0
6.70847,5.46049,1
7.5261,7.6133,1
6.24891,8.00093,1
0.834822,3.74237,0
5.4169,6.10407,1
4.39672,8.24122,1
2.50034,4.70684,0
8.72519,6.0148,1
3.26519,4.28652,0
7.7391,8.70813,1
7.66976,8.16637,1
3.98211,2.18605,0
3.29965,3.5762,0
3.97622,0.818115,0
6.65988,7.83134,1
4.33002,2.42118,0
4.98431,7.10144,1
4.48389,6.869,1
5.85657,7.41756,1
9.30034,6.56245,1
2.87698,0.772545,0
7.3496,5.47142,1
5.32378,9.46802,1
2.36432,4.21729,0
8.70782,7.75515,1
-0.0972512,0.627195,0
4.97755,10.1242,1
0.46678,3.81307,0
6.64903,7.46233,1
0.504862,5.70015,0
7.69771,7.44964,1
0.78415,3.09236,0
0.10194,0.213304,0
6.64643,6.52551,1
7.41172,7.57799,1
6.54738,9.86582,1
6.58845,7.72266,1
-0.714916,5.0001,0
6.62145,6.9778,1
3.77257,5.06093,0
4.92112,4.86771,1
8.19779,7.28632,1
1.14757,2.89646,0
7.12996,8.558,1
8.89342,8.49191,1
7.12433,8.3301,1
2.47108,1.5631,0
1.8703,3.14729,0
7.77614,8.30135,1
2.75867,0.697321,0
6.51423,8.7231,1
3.08168,3.08056,0
0.831567,2.37291,0
9.10742,10.2407,1
-0.100977,4.09537,0
0.668606,3.49107,0
0.828393,1.83605,0
0.464886,3.37571,0
5.50357,6.47639,1
0.0732012,4.50901,0
0.518014,4.25071,0
4.94602,7.63462,1
8.06424,11.9594,1
6.90374,8.1424,1
7.61249,5.23618,1
1.30333,3.88352,0
3.90907,8.28451,1
2.90472,4.30073,0
2.36523,1.64217,0
5.96942,7.7202,1
8.02088,7.88565,1
9.6272,6.6722,1
2.37567,3.48712,0
6.96484,7.60973,1
6.81547,9.58383,1
5.80315,5.71193,1
0.667736,1.63721,0
10.4848,9.02179,1
5.13726,9.39582,1
-0.700078,3.2063,0
4.49927,3.19003,0
-0.0458055,5.46085,0
7.7657,5.53391,1
0.823005,0.138197,0
5.48954,9.35071,1
4.04108,5.04239,0
1.53161,3.86697,0
4.5469,7.3703,1
6.16085,8.53825,1
6.26458,6.81845,1
1.00842,3.20881,0
1.55401,3.40023,0
5.26254,9.02323,1
6.78824,8.59296,1
-0.162737,0.908546,0
5.17378,7.72973,1
6.74934,8.40949,1
2.98504,4.17528,0
0.122349,3.07508,0
7.81328,8.08065,1
6.22464,6.79635,1
5.66574,10.2926,1
1.93117,5.83559,0
1.93478,3.7008,0
4.77262,2.95243,0
2.0826,2.9929,0
6.10966,6.80033,1
-0.0819243,1.93312,0
0.859003,2.39847,0
7.04512,7.90656,1
8.30519,9.63323,1
3.7235,2.63098,0
8.52782,6.28734,1
8.35029,8.90595,1
6.58956,7.85619,1
1.16725,1.66183,0
4.37489,2.24687,0
1.02531,1.32476,0
0.383268,0.263332,0
1.69598,5.32548,0
6.31137,8.81978,1
1.83385,4.69661,0
1.58504,5.52203,0
8.03269,8.77089,1
6.76313,8.11338,1
1.42562,1.92321,0
8.24967,8.57128,1
6.79554,6.50212,1
4.07957,1.69767,0
7.39499,10.1189,1
7.05,7.46271,1
6.87215,6.38307,1
6.28092,7.93256,1
2.4075,2.19795,0
2.50389,3.83581,0
1.19882,0.782908,0
6.39475,9.18311,1
1.68234,-0.310355,0
8.25243,10.5212,1
2.40703,3.23261,0
4.08267,5.6951,0
7.61241,7.2005,1
0.845997,3.67705,0
8.51606,6.59522,1
4.17594,3.185,0
3.94034,3.91443,0
1.75157,1.67386,0
10.1938,8.57024,1
7.06086,8.20384,1
2.26473,3.29324,0
8.10701,8.83494,1
6.92066,4.39928,1
4.93504,9.12391,1
1.96391,4.05367,0
4.18806,2.04752,0
7.05157,8.01521,1
6.38445,7.71799,1
2.37814,3.5675,0
1.56063,2.89675,0
0.548571,5.27273,0
8.84643,6.03982,1
5.52036,7.67334,1
5.66211,7.40978,1
1.41519,0.272251,0
9.2791,4.75581,1
1.71323,5.1033,0
6.14089,8.52775,1
1.57213,5.04562,0
4.42582,3.07436,0
6.68747,9.79161,1
0.253235,2.75017,0
7.49138,6.5756,1
1.81395,0.850862,0
0.75576,3.59674,0
6.30633,6.78124,1
3.31871,2.91792,0
2.84062,5.00983,0
7.12952,8.32799,1
2.32126,2.5602,0
7.50203,7.64018,1
-0.00762062,1.52288,0
5.35953,8.79163,1
5.5083,4.13007,0
1.3438,3.62902,0
1.42994,3.79524,0
0.740724,2.33848,0
6.00446,9.90052,1
7.04506,9.04314,1
1.86902,3.05811,0
1.74875,4.95474,0
7.70634,6.66442,1
0.217359,3.00838,0
2.38083,2.10742,0
8.54414,6.56302,1
8.94867,6.39531,1
9.83057,7.74552,1
1.78787,0.76229,0
4.39758,3.24583,0
8.26075,8.85177,1
7.32936,6.56382,1
5.98004,9.42707,1
6.37039,7.48423,1
1.96657,3.48446,0
1.8148,6.19493,0
1.83851,2.99802,0
2.40684,3.90269,0
2.98155,3.68804,0
8.45419,10.6006,1
8.74443,9.76182,1
1.32835,3.45998,0
3.45493,2.09417,0
2.89163,4.15366,0
4.49554,5.91636,1
7.90947,7.30753,1
6.90912,6.6416,1
5.29579,7.03558,1
1.24235,4.63229,0
10.4728,6.70993,1
6.45549,6.82442,1
-0.440576,4.18337,0
2.10078,1.63018,0
1.34031,3.06225,0
-1.85631,3.21681,0
8.11846,8.89776,1
6.26111,7.30074,1
2.64561,4.28709,0
7.98428,9.62613,1
0.834268,2.93685,0
1.10341,4.13587,0
1.70152,2.86766,0
-0.208181,1.73253,0
7.82102,9.52958,1
3.91492,1.79279,0
8.57861,7.65212,1
7.14342,7.63833,1
2.79074,2.27851,0
4.17767,7.94585,1
-1.30041,4.2992,0
7.00494,7.80938,1
2.78802,-1.02887,0
0.605868,3.97417,0
7.42008,8.51998,1
6.83873,8.04938,1
0.380685,4.65301,0
3.85984,6.39773,0
4.7766,7.32207,1
1.2857,3.7184,0
6.05798,8.73309,1
2.28582,2.23842,0
3.33951,1.93259,0
6.27088,7.64227,1
8.3089,7.56018,1
6.5021,9.38307,1
4.52986,2.15064,0
8.18045,8.60191,1
3.3181,2.53021,0
0.885599,5.68079,0
2.94214,2.25737,0
8.29201,7.8209,1
2.88146,0.35207,0
1.71657,2.37891,0
-0.686029,5.437,0
8.65538,7.24451,1
3.22079,2.52533,0
6.95695,6.71034,1
0.282459,-0.947269,0
7.15059,8.85715,1
7.46504,7.29709,1
1.91266,3.99773,0
1.97952,2.11522,0
2.151,3.14979,0
10.5998,8.53113,1
7.7602,7.49853,1
8.63721,8.64251,1
3.05097,1.53057,0
6.27659,5.5758,1
7.22778,9.41755,1
7.9803,9.18736,1
0.954336,3.14917,0
7.02689,6.49465,1
5.17254,10.3131,1
