@relation artificial_E2i_5_500

@attribute 1 numeric
@attribute 2 numeric
@attribute class1 {0,1}

@data
3.27247,4.66158,1
1.73866,4.36289,1
4.95031,3.5681,0
6.0006,8.43059,0
6.14919,6.37793,0
6.66981,8.49788,0
3.97034,4.26859,1
1.12596,2.25455,1
2.39761,5.47125,1
2.83409,4.54577,1
4.13554,2.51943,1
5.45274,6.83986,0
3.32722,-0.593741,1
1.84688,2.29097,1
6.14407,7.34438,0
4.51382,2.71325,1
1.15374,2.91817,1
6.53158,9.15824,0
5.5158,4.69072,0
5.62497,5.88702,0
7.61997,5.61603,0
3.51791,2.43049,1
7.21284,7.68319,0
3.49949,3.52732,1
2.41534,5.21901,1
2.4418,3.75736,1
2.07903,2.1672,1
2.22513,5.47248,1
6.6134,8.06647,0
3.93569,5.72779,1
1.96341,5.76636,1
5.84953,5.96315,0
4.2047,3.25923,1
4.18194,6.33076,1
7.11194,8.16223,0
5.79208,9.90941,0
2.61327,4.77154,1
0.840937,5.42583,1
2.91373,2.71861,1
4.59465,10.7712,0
5.25514,8.61846,0
6.48401,7.55796,0
4.36797,5.62436,1
1.79709,4.75893,1
3.31517,4.14478,1
5.8453,6.03772,0
6.69958,5.99604,0
5.08211,8.36561,0
4.2557,7.1378,0
5.59242,8.78484,0
2.16716,2.91941,1
4.19728,5.5091,1
3.407,4.0452,1
5.62034,6.89891,0
6.0029,6.8363,0
4.74551,5.04578,1
1.68795,3.98596,1
2.57142,1.43693,1
1.30363,4.15495,1
3.05549,3.22381,1
7.52128,7.43758,0
3.54916,5.457,1
2.01498,4.03039,1
5.04277,6.27388,0
6.34082,7.18293,0
6.87934,7.65041,0
3.01103,3.95266,1
2.97789,2.76328,1
2.44262,4.27486,1
5.05627,9.4132,0
6.16736,8.96326,0
5.90335,8.98099,0
2.98727,5.25082,1
5.15805,6.24469,0
2.22246,3.24816,1
6.055,7.93081,0
2.5898,3.79284,1
2.25229,5.83534,1
4.38304,3.8935,1
3.98795,3.54139,1
6.65873,7.64861,0
6.46983,6.12427,0
1.69916,4.79258,1
3.51421,3.6375,1
0.968901,6.67913,1
5.70889,7.97167,0
3.09907,2.27951,1
2.06743,5.18045,1
5.86978,8.42471,0
2.64838,1.93521,1
7.14349,8.09274,0
1.71676,6.22126,1
6.57948,5.90087,0
3.67764,1.73206,1
5.7488,5.09775,0
3.09178,4.77912,1
3.76596,5.67793,1
4.12294,4.32787,1
3.47526,2.45051,1
3.27528,4.24995,1
1.09964,4.31372,1
5.81833,4.98804,0
6.22721,8.32853,0
7.46196,6.1532,0
7.57502,6.21736,0
6.81342,6.57313,0
1.91848,2.86967,1
4.04107,3.52794,1
2.12708,1.60827,1
4.13907,6.07538,0
6.56537,6.41528,0
1.95154,5.21184,1
6.21476,8.3819,0
3.37761,4.9648,1
1.5848,5.23124,1
7.23364,9.63076,0
6.32486,7.13701,0
7.22373,7.16651,0
2.95009,3.58223,1
5.81633,5.01783,0
5.1354,3.87242,1
4.89218,5.5931,1
5.909,8.33833,0
5.81639,7.43538,0
2.18356,3.06963,1
5.0714,4.00431,1
5.44661,7.85041,0
2.41218,3.86939,1
1.95089,4.42969,1
4.17792,1.2717,1
3.41675,2.72688,1
6.20193,6.01524,0
3.22386,2.30487,1
2.1865,2.85059,1
1.88165,3.12096,1
6.50029,7.23399,0
6.24185,8.93911,0
6.58582,6.05711,0
5.38539,8.05414,0
3.1913,3.49366,1
7.10094,6.59439,0
6.0871,7.16668,0
1.86666,3.85879,1
4.92027,7.74174,0
7.89572,7.41284,0
6.53009,8.37333,0
6.79364,5.054,0
2.4911,4.82947,1
6.91954,7.88904,0
7.15194,5.86516,0
4.41074,3.00936,1
2.58818,3.82657,1
4.85984,6.89018,0
5.06669,3.17702,1
3.45997,2.80879,1
6.8204,7.91296,0
2.45333,5.58555,1
5.50634,4.20044,0
2.84167,2.17257,1
3.01968,2.76992,1
2.50057,4.14695,1
2.16231,4.5974,1
2.41746,3.0047,1
4.19371,4.84596,1
3.09749,2.75852,1
4.19783,3.92029,1
6.50597,6.31687,0
7.31025,6.84485,0
2.08911,5.51434,1
2.03094,3.38632,1
4.20158,2.98504,1
5.48876,6.23557,0
3.19617,1.3531,1
4.09063,2.76556,1
2.56941,3.44641,1
2.48831,2.73413,1
1.12425,3.47253,1
2.21002,3.79658,1
3.04419,5.31295,1
4.34198,7.13381,0
5.6125,7.9894,0
1.89336,4.86158,1
5.26119,5.36839,0
6.61115,8.15035,0
4.54276,8.28787,0
4.78924,3.29307,1
2.13164,3.03664,1
1.74134,4.96058,1
3.3596,5.46989,1
2.51329,5.18127,1
2.45161,3.42627,1
3.26713,4.84144,1
2.81179,3.57022,1
6.97331,7.33996,0
3.1947,5.80604,1
3.11266,7.21215,1
5.98887,6.24658,0
1.58083,5.34523,1
1.53501,3.94745,1
6.65942,4.48471,0
3.56091,3.21743,1
1.35911,4.69151,1
1.41822,3.36419,1
6.66868,6.39727,0
2.96487,4.3923,1
2.06103,1.00036,1
8.1246,6.62473,0
1.75043,2.93261,1
2.04445,2.9624,1
4.2867,4.81371,1
1.82813,1.94611,1
4.2688,1.33221,1
4.50677,7.769,0
7.01315,6.78297,0
-0.350839,3.1641,1
3.79853,4.81831,1
5.47701,3.85723,0
6.36982,6.78672,0
7.04681,8.51757,0
1.98165,2.67382,1
6.18031,3.9644,1
0.865054,5.38238,1
3.41088,3.65654,1
1.38082,4.6948,1
6.04688,5.22928,0
5.63639,6.4829,0
5.10615,3.33607,1
6.11119,8.77133,0
4.64002,9.06998,0
2.44238,3.63722,1
1.39817,8.63289,1
4.86067,9.74382,0
4.52952,7.64765,0
5.84046,6.7856,0
5.96171,6.67466,0
2.45883,4.07463,1
5.14069,5.35244,0
6.19744,8.16128,0
4.89342,6.4639,1
2.9249,5.58088,1
3.95602,1.42342,1
3.83898,6.39965,1
4.58898,7.14302,0
2.49943,3.19132,1
5.47765,4.87285,0
3.8086,4.99175,1
6.33824,7.17625,0
3.15368,7.501,1
6.02306,6.58915,0
5.69426,8.06959,0
2.40199,4.30025,1
6.52849,6.34082,0
4.0897,5.51896,1
2.08845,3.31591,1
6.01124,8.99673,0
5.22607,7.85125,0
6.63026,7.40251,0
5.6424,4.84916,0
2.32679,4.74559,1
2.13762,5.3782,1
3.31702,1.72447,1
7.71921,7.90586,0
2.07217,0.57719,1
4.1737,5.28629,1
2.43526,5.31785,1
1.96317,5.68147,1
5.58437,7.3668,0
5.44163,8.08484,0
3.34388,6.6773,1
6.56127,5.93422,0
6.58195,7.80165,0
2.21133,4.26316,1
2.38364,5.29668,1
2.75313,6.03766,1
5.97092,7.89935,0
7.01065,7.55104,0
2.64676,4.05828,1
6.3554,3.99482,0
7.10051,7.78591,0
4.81473,9.18389,0
3.65549,1.42389,1
5.43331,7.03473,0
3.83866,4.19999,1
5.81609,8.79205,0
4.01706,4.56647,1
3.84584,2.95788,1
2.00438,3.22303,1
5.35845,5.66808,0
5.6688,6.19921,0
5.85972,5.66414,1
1.68912,4.98146,1
4.70322,5.99613,1
6.6186,7.01768,0
2.93118,4.9183,1
2.56125,4.20074,1
2.36933,2.59503,1
6.71459,6.7842,0
5.18277,7.77911,0
5.4814,6.62186,0
3.27078,4.54678,1
5.15173,7.08667,0
4.48304,6.04074,1
6.09392,8.93166,0
4.75498,5.41593,0
7.14554,7.79775,0
4.36241,10.0333,0
6.39292,6.51757,0
4.87508,7.43887,0
7.40993,4.27318,0
5.50139,7.17808,0
4.52417,7.69064,0
2.01667,4.65373,1
5.61957,7.93083,0
3.29209,4.90633,1
2.62553,2.95739,1
5.90902,7.10317,0
2.48697,2.33981,1
3.27987,4.58974,1
6.96933,6.50454,0
3.68384,7.492,0
5.60395,3.76172,1
3.12022,1.79985,1
1.5337,3.42501,1
7.17621,5.59407,0
2.4369,0.888077,1
4.05316,6.55977,0
4.32196,8.70439,0
5.53511,8.90414,0
4.49895,3.14766,1
1.81123,2.2322,1
2.51465,3.10208,1
5.67606,6.71423,0
2.45239,5.04977,1
5.20741,8.87869,0
6.20147,8.08835,0
2.73108,4.31387,1
4.824,3.09705,1
8.31353,7.10014,0
0.233667,4.05874,1
5.79049,8.35941,0
4.08953,1.94689,1
2.87308,3.1799,1
3.88716,6.34306,0
6.05327,6.7087,0
2.7696,3.61888,1
1.19794,2.54734,1
4.89036,7.1171,0
3.09523,4.59721,1
2.35464,4.71222,1
3.10852,6.12483,1
2.01473,5.07487,1
2.57309,2.2968,1
6.24333,9.03634,0
1.56515,5.38481,1
4.27516,5.18292,0
6.41291,7.75376,0
5.45109,9.96198,0
4.16642,0.774375,1
5.70487,7.87912,0
3.06889,5.15524,1
3.18577,2.04536,1
6.57183,6.67191,0
6.54761,7.4333,0
1.93323,3.97014,1
1.08099,5.1173,1
4.88335,7.90518,0
5.61242,9.97614,0
3.93303,3.32339,1
6.67788,6.57252,0
5.20512,4.97342,1
4.15743,6.47882,1
3.46185,4.4022,1
7.19415,7.50913,0
6.90251,4.71161,0
6.97506,9.30383,0
7.25421,7.82863,0
3.75162,4.04188,1
4.09997,3.34079,1
3.67031,6.31324,1
6.59172,7.19856,0
3.70148,5.19048,1
5.58946,3.66084,1
3.19116,4.18904,1
5.67724,8.56371,0
4.0682,6.71608,0
2.63033,6.6075,1
5.31684,7.69321,0
6.44134,8.57133,0
4.26369,8.86237,0
3.59172,2.64172,1
3.59286,7.35236,1
3.7505,3.58645,1
4.74691,6.84795,0
6.46529,5.54439,0
5.77378,6.3343,0
2.53262,6.05362,1
3.0871,3.71914,1
4.33597,5.42037,1
2.52484,7.60914,1
2.30486,2.48012,1
2.26653,2.70765,1
2.11668,5.38344,1
5.51983,7.42992,0
2.19374,2.43997,1
5.91912,4.80306,0
3.89144,5.17367,1
6.37786,7.45525,0
5.5571,7.76227,0
2.19146,3.30038,1
2.66334,4.61106,1
2.22716,4.39069,1
6.26067,6.11615,0
5.63037,5.36754,0
3.49122,5.3222,1
4.35861,7.91203,0
3.06287,0.928338,1
4.44888,5.85109,0
5.58967,7.30246,0
5.52562,6.74097,0
3.96243,4.98536,1
6.4434,8.66449,0
4.40152,4.90875,1
1.80705,2.23279,1
5.10599,8.51244,0
6.52141,6.52347,0
3.4769,3.66969,1
5.57192,5.27492,0
6.90639,5.59515,0
6.44316,9.33498,0
3.17873,4.37676,1
6.07742,6.39215,0
5.45566,7.2542,0
2.28792,3.70712,1
2.78883,4.57701,1
5.27853,6.96905,0
2.67061,4.66258,1
5.65272,6.09687,0
5.32659,6.35222,0
5.41456,6.2125,0
2.96579,7.717,0
6.42517,6.90088,0
7.40383,7.71306,0
2.85421,3.84858,1
3.23717,3.73456,1
3.19424,3.81701,1
2.67856,4.46309,1
5.76844,7.56206,0
6.97475,8.8389,0
6.31859,6.0814,0
4.82725,6.06274,0
5.15267,6.32013,0
5.95671,7.37295,0
7.89956,6.57326,0
2.52895,6.69894,1
5.02976,3.2702,1
1.46835,3.46465,1
3.07706,5.3881,1
5.3431,6.57047,0
4.36732,2.74104,1
6.71167,5.8422,0
2.10337,3.1655,1
6.14681,6.71767,0
6.38674,5.13234,0
3.74279,3.39168,1
1.86994,5.23389,1
1.38991,2.44745,1
5.77171,5.2883,0
1.52882,3.16588,1
5.67267,8.89021,0
3.08891,3.66169,1
2.48443,4.97417,1
2.77373,-0.196563,1
3.36397,6.15158,1
1.98139,3.16803,1
7.05308,8.20223,0
5.48325,4.51141,0
7.05256,8.97842,0
4.18995,8.42922,0
6.1896,4.62093,0
2.25521,5.56785,1
6.58864,5.43919,0
2.55808,3.78081,1
5.79262,6.80767,0
5.13616,7.25063,0
5.94562,6.48151,0
3.75924,2.75054,1
1.90252,4.21679,1
6.50402,8.55315,0
4.37298,5.18078,1
3.99839,3.56885,1
3.70696,3.54682,1
5.12109,6.1849,1
6.2513,5.66109,0
2.96282,2.91873,1
1.94013,6.50017,1
4.22067,5.20424,1
2.13427,3.62157,1
1.86622,4.42213,1
5.1206,6.79806,0
3.70281,2.84598,1
6.6619,5.20902,0
5.88029,7.20053,0
2.67389,1.59485,1
7.48976,5.49825,0
6.24804,9.95124,0
6.21557,6.25735,0
3.55231,5.34886,1
1.89158,4.20987,1
6.32214,7.8782,0
6.35182,7.18587,0
3.33173,4.35726,1
5.83705,6.76516,0
5.40887,7.14965,0
3.94647,2.11854,1
2.72289,4.57372,1
1.90416,1.55362,1
6.65244,8.58699,0
6.40927,5.61884,0
5.28781,3.07518,1
5.85206,7.46436,0
5.21484,5.74275,0
5.607,7.61224,0
6.37058,6.43868,0
2.73906,2.93129,1
4.08806,3.64425,1
6.12121,8.13758,0
6.1017,8.63065,0
1.00914,1.83253,1
5.93784,7.45319,0
8.82386,5.14917,0
6.08143,7.61627,0
3.27305,4.1085,1
4.15535,6.15774,0
6.56667,6.87532,0
2.67599,7.40149,1
2.85264,1.65382,1
7.61331,6.72558,0
2.32205,4.10238,1
2.57736,1.26476,1
7.21732,5.93616,0
7.89299,8.00354,0
6.63556,8.13635,0
2.57301,3.10415,1
6.78808,6.47538,0
6.22374,7.80599,0
5.54979,6.27789,0
6.34078,6.40064,0
2.58377,3.72747,1
1.79835,3.32461,1
6.17623,8.95036,0
3.3372,2.92958,1
2.36814,5.36302,1
2.62554,4.22351,1
2.60497,3.44838,1
6.6449,5.26395,0
4.22216,5.14397,1
6.3249,5.86424,0
3.4617,4.23087,1
3.62489,4.19274,1
4.59955,7.41374,0
3.62908,6.32815,1
5.13743,5.57811,1
2.7124,3.00082,1
2.75535,4.98105,1
5.77788,6.32983,0
1.61554,2.47262,1
6.41166,5.28919,0
4.24017,7.6268,0
4.88193,5.54937,0
5.77588,6.21231,0
6.49614,8.02965,0
5.32326,6.75201,0
2.91705,1.32544,1
4.07871,2.18426,1
6.37623,5.33863,0
6.28523,8.96376,0
7.07478,8.16863,0
5.36013,7.01716,0
2.60544,2.25079,1
7.31442,7.37196,0
4.98444,10.9253,0
3.97683,2.66617,1
2.41152,4.44188,1
6.14519,8.83763,0
6.52793,8.79852,0
2.90861,4.20402,1
7.48724,6.69425,0
1.63823,5.85239,1
5.5082,4.36836,1
7.55986,6.08253,0
6.16168,7.47396,0
1.60421,5.37931,1
4.05449,3.32375,1
4.13035,3.69933,1
4.87716,7.40557,0
3.90891,2.62407,1
7.10808,6.59686,0
5.2742,6.07327,0
6.32577,6.90076,0
1.56522,5.21468,1
5.44202,7.91413,0
4.91953,7.77035,0
3.72176,2.05756,1
6.77334,7.53044,0
5.79486,5.26419,0
2.41561,3.99903,1
5.59158,7.84609,0
4.33592,5.22976,0
4.81739,4.74429,0
5.76555,8.54156,0
3.72562,4.57015,1
3.51002,4.82808,1
7.22692,7.64326,0
6.47116,7.5855,0
5.89892,5.99243,0
7.31243,6.7965,0
2.95864,5.4328,1
4.30229,3.04607,1
3.75279,5.58498,1
6.52312,7.08683,0
3.94802,3.9555,1
2.06065,1.53332,1
4.64834,4.70133,1
6.70688,8.66508,0
6.11549,7.29496,0
2.95854,5.34239,1
4.95535,7.1762,0
2.46964,5.38915,1
1.51782,4.19513,1
8.25289,6.6946,0
2.69218,3.12664,1
1.54574,4.24027,1
1.85142,0.986338,1
6.40305,7.47165,0
6.34988,9.2551,0
6.29775,5.99243,0
2.45074,4.49785,1
7.37192,7.77723,0
2.79923,5.18665,1
5.77945,4.11321,0
2.58779,4.01437,1
3.72179,3.64324,1
6.59299,5.05208,0
6.74456,6.40365,0
5.13651,4.70082,0
5.20065,6.10519,1
3.75368,5.29419,1
3.46116,3.78438,1
1.9735,2.73927,1
7.11432,7.61139,0
3.35351,5.10101,1
2.81557,6.18779,1
0.560051,3.51886,1
3.2017,5.2454,1
7.33782,5.79071,0
3.98314,5.34308,0
1.95235,4.26738,1
5.99463,2.75215,1
4.50046,4.33497,1
1.65672,5.03862,1
3.70805,4.82131,1
2.74796,2.20944,1
3.0714,2.57837,1
5.15847,5.33315,0
4.42004,5.98749,0
6.79424,8.61058,0
3.28224,3.25664,1
3.74107,1.80445,1
6.25841,7.19511,0
5.78203,4.53426,0
3.01554,5.39269,1
5.69481,6.50827,0
4.47862,5.18187,1
2.64911,3.11431,1
1.90582,1.25204,1
4.95205,4.1837,0
3.84246,4.92842,1
6.2547,9.07902,0
3.89486,8.56399,0
1.58032,2.47799,1
1.50521,4.39166,1
4.15787,4.41976,1
1.57138,3.06777,1
3.86525,3.29848,1
6.44353,6.31026,0
3.30494,3.59701,1
2.65891,5.53216,1
5.78095,6.69511,0
6.24747,7.1061,0
4.8795,7.46703,0
6.65776,8.14302,0
0.535091,2.71313,1
6.49161,5.62449,0
6.22804,7.21073,0
5.02398,6.89878,0
6.13122,5.66134,0
2.80674,2.6578,1
6.80902,5.45315,0
5.08651,6.90536,0
7.44445,6.86729,0
2.21199,5.097,1
3.35266,0.976772,1
4.36851,4.83578,1
6.62041,7.50943,0
5.90161,4.53577,0
5.25519,7.18609,0
3.78395,2.5307,1
2.28293,3.44411,1
2.18427,5.35281,1
4.91117,9.00082,0
5.75771,5.76629,0
6.46823,7.72049,0
6.43394,5.7791,0
3.0489,3.92493,1
5.51481,8.68252,0
2.5305,5.40722,1
3.66273,6.18053,1
4.10019,3.76014,1
4.80768,6.6157,0
4.45537,1.00713,1
2.67248,3.66003,1
6.87667,6.51846,0
2.73121,4.24963,1
4.83768,8.00591,0
6.87287,10.0894,0
4.65755,7.04749,0
2.39263,4.79235,1
3.65093,4.27338,1
5.53826,8.01982,0
3.08575,2.77984,1
1.95376,4.37924,1
5.11761,6.57187,0
8.40937,7.3111,0
4.54313,7.33084,0
5.90854,6.71068,0
4.41915,4.03205,1
4.25473,5.43245,1
5.25289,7.45224,0
6.06817,6.69161,0
6.6397,4.07258,0
1.87801,3.06368,1
2.01692,2.36687,1
2.23675,3.20309,1
2.02652,4.75755,1
6.40207,8.78997,0
0.680616,3.21061,1
5.65735,5.92879,0
3.00178,4.56887,1
3.4071,3.7917,1
3.557,3.96677,1
2.75145,7.32002,1
3.8064,2.54537,1
2.3333,4.14773,1
3.45793,5.6579,1
6.48288,7.75197,0
6.14891,6.02769,0
5.7463,6.87055,0
2.2433,3.41486,1
3.52999,4.39105,1
3.56024,3.36075,1
3.65286,1.68103,1
4.94553,4.29745,0
1.97282,6.08125,1
4.2853,7.74782,0
0.240938,4.85643,1
5.84486,6.54871,0
5.77046,7.61226,0
2.75304,3.61314,1
1.65555,5.60624,1
4.29136,3.62002,1
5.07983,7.77503,0
3.75969,9.07643,0
3.17831,3.9054,1
7.51613,6.83848,0
5.60693,6.36452,0
4.71482,6.5894,0
7.03261,5.16582,0
5.60395,7.38334,0
5.75107,8.58398,0
3.87746,8.69487,1
2.75601,4.94053,1
5.71905,5.67193,0
7.05423,8.19713,0
4.40525,4.6267,1
5.04925,5.32263,1
3.11978,2.97952,1
2.37351,4.46612,1
5.55256,6.10768,0
4.43452,2.3571,1
2.84104,2.757,1
-0.442575,2.88768,1
3.85398,7.06798,0
5.6359,6.96505,0
6.99046,6.17198,0
6.12284,5.61479,0
2.61512,3.67398,1
4.77233,4.35365,0
3.85222,4.10122,1
3.31128,2.90257,1
3.07916,2.54209,1
2.005,-0.354373,1
5.03012,4.20402,1
7.8966,8.87738,0
3.03324,3.3583,1
5.26409,6.21314,0
2.91729,5.82151,1
6.69515,8.24855,0
6.19846,5.3546,0
2.51644,6.89801,1
7.6183,10.3005,0
5.93804,8.00294,0
3.98713,4.31912,1
5.22098,7.25013,0
4.31372,7.3757,0
5.42298,8.29461,0
5.77818,7.88881,0
3.31364,4.8991,1
1.42099,5.24279,1
4.23389,5.50032,1
3.01737,2.04469,1
5.7845,8.10125,0
5.60885,5.98526,0
6.33519,8.06645,0
3.51185,4.06979,1
3.04608,4.74972,1
2.52622,3.20889,1
5.73823,7.81767,0
4.11407,1.77549,1
4.04157,7.67553,0
3.784,3.98003,1
1.71604,5.3052,1
4.84774,5.4446,0
5.45214,7.72092,0
6.09449,5.49645,0
4.37468,3.14199,1
6.47818,6.39787,0
3.3782,2.46772,1
4.87479,5.4518,0
1.23291,1.75353,1
5.08292,3.7462,1
5.23993,4.62846,1
4.133,3.47036,1
1.42284,3.92249,1
6.48726,8.87049,0
7.46019,6.27695,0
7.40754,7.59113,0
5.79734,7.58218,0
5.90446,6.42703,0
3.40901,5.9385,1
4.8752,6.25597,0
5.02812,6.31622,0
1.25556,4.7868,1
5.37669,6.06441,0
3.45241,3.47927,1
3.12449,5.76546,1
2.01115,5.00449,1
3.88587,4.20985,1
5.85903,7.21458,0
2.94633,2.44394,1
5.9714,8.97801,0
7.35441,8.01188,0
2.14928,4.40011,1
6.01874,9.00294,0
5.61176,6.98533,0
3.52757,3.39112,1
5.45859,9.50248,0
2.04968,6.93938,1
3.40619,4.47839,1
2.67284,3.45284,1
6.65195,6.3086,0
6.53448,6.37466,0
3.4763,5.64904,1
6.7991,6.50727,0
2.54327,2.35499,1
5.63985,8.94362,0
6.85408,4.78857,0
4.2375,4.25,1
3.3067,6.32343,0
2.77048,2.20778,1
7.02412,6.52829,0
3.7019,5.311,1
5.14417,6.91211,0
2.88468,2.45904,1
5.97514,6.11738,0
6.91226,5.11766,0
0.949568,5.53385,1
2.06474,2.56439,1
2.39022,2.29855,1
3.47394,4.97763,1
5.38873,6.68567,0
5.90441,7.53939,0
3.03739,-1.83335,1
1.91974,1.62444,1
2.75588,2.13414,1
6.79734,5.34886,0
3.58144,5.07612,1
6.50881,5.98437,0
5.31011,5.77949,0
0.251198,2.21042,1
2.77633,0.14849,1
3.18569,4.00258,1
2.20308,3.81125,1
4.39516,4.86067,1
6.1155,7.55464,0
4.37165,7.03932,0
4.64551,8.789,0
5.7339,7.96451,0
3.56492,4.13357,1
4.73454,5.94127,0
2.9264,5.2041,1
6.58112,6.77544,0
6.20719,6.73383,0
6.00848,7.16518,0
6.52261,8.34718,0
6.33176,8.47218,0
5.78927,6.92,0
