@relation artificial_E1_2_50

@attribute 1 numeric
@attribute 2 numeric
@attribute class1 {0,1}

@data
1.86958,0.496177,0
0.931386,-0.257204,0
6.69874,6.20705,1
6.72475,8.16961,1
7.76823,9.06334,1
1.47072,2.1603,0
6.70781,8.01141,1
7.72247,6.12095,1
8.93291,7.5104,1
1.00595,-0.183663,0
-0.0143218,0.668307,0
7.77358,7.59403,1
4.50122,7.62534,1
5.23201,9.3863,1
7.20964,8.21049,1
6.87361,8.35284,1
0.491589,3.37109,0
2.084,0.0547278,0
1.29378,3.08894,0
6.58265,8.45923,1
1.56325,0.867776,0
7.16957,7.00079,1
3.03629,1.17315,0
2.21583,0.710399,0
0.883506,1.04699,0
8.48668,7.38813,1
6.4926,7.57073,1
2.63723,0.611622,0
6.72759,9.01646,1
1.89634,1.69606,0
0.815331,0.443335,0
6.15368,8.10555,1
1.5657,4.32961,0
6.80507,10.0654,1
6.42706,7.96815,1
7.41636,9.51494,1
6.73463,7.61613,1
4.44747,-0.114059,0
9.82838,8.68464,1
2.63014,2.92723,0
7.75502,7.59589,1
3.25548,1.38766,0
4.33083,1.11087,0
1.71588,1.09521,0
1.39362,2.1571,0
6.84783,7.08218,1
2.59689,0.496559,0
6.57918,6.68329,1
3.47736,-2.0389,0
0.724573,1.36948,0
2.20853,0.839613,0
6.23432,10.7228,1
6.24642,8.89775,1
2.00135,-1.19323,0
5.58795,7.56108,1
1.60029,1.49397,0
2.42885,0.960287,0
0.419664,-0.190189,0
2.19277,1.22978,0
6.79135,8.00118,1
7.98023,6.92053,1
1.29388,1.45485,0
2.98622,1.25614,0
2.97193,-0.479885,0
1.8986,-0.603606,0
7.62598,8.71206,1
5.67984,8.02972,1
6.47184,8.26927,1
6.41151,6.66364,1
6.17103,5.14329,1
0.605496,1.62713,0
2.72035,0.921599,0
6.85591,8.37312,1
2.10394,4.14766,0
3.55121,0.881287,0
1.95406,0.870355,0
1.93841,1.3807,0
6.6956,9.31679,1
2.16649,2.42994,0
8.12672,7.15787,1
9.34563,7.49441,1
2.53077,2.15462,0
1.20878,3.7689,0
6.84185,6.96864,1
6.6873,7.46201,1
6.47721,8.84518,1
4.66511,7.54145,1
4.04048,-0.706251,0
5.37616,8.13466,1
1.63135,3.02452,0
7.77178,9.56576,1
1.76929,0.75511,0
8.3257,6.21989,1
8.283,10.0245,1
6.95573,7.83152,1
6.23806,9.05267,1
2.79295,1.02491,0
2.91364,-0.0910771,0
7.64906,8.02,1
1.7387,0.983025,0
4.2784,0.0115608,0
-0.209547,-1.0953,0
2.76039,2.12886,0
1.80398,3.19895,0
3.3449,0.575502,0
1.62025,2.47377,0
0.542718,2.00917,0
6.24497,9.20173,1
2.09445,0.581399,0
7.20539,8.22881,1
2.07892,2.74387,0
2.49044,4.83243,0
2.27441,1.39981,0
1.68919,0.154824,0
9.08645,6.20629,1
2.26443,1.62723,0
1.35993,-0.612698,0
5.68342,9.60139,1
0.10165,1.17509,0
0.950889,1.38506,0
8.93858,8.28408,1
6.3532,8.41693,1
3.09817,3.35686,0
6.87907,9.71681,1
1.66902,3.46456,0
1.94001,-2.07068,0
8.36113,10.0906,1
8.7254,6.55515,1
2.42228,3.49792,0
3.71481,3.21278,0
6.88575,9.73727,1
1.50031,2.7896,0
1.3893,-1.20783,0
6.15151,10.5167,1
4.01379,1.30894,0
1.9061,2.20401,0
6.29348,6.3938,1
2.40579,0.430482,0
0.794508,-0.260828,0
7.73439,7.07532,1
7.72145,6.01584,1
6.66665,6.93131,1
3.15721,-0.833198,0
2.76695,3.31496,0
6.089,6.70086,1
6.16093,7.50463,1
5.43704,5.3486,1
3.7662,2.76743,0
-0.790763,0.6237,0
6.26843,7.23995,1
2.19159,-0.435843,0
3.58964,-0.382456,0
7.49664,6.93565,1
2.82817,2.84517,0
7.95521,8.45884,1
7.42002,6.5719,1
5.72399,7.24913,1
6.92181,9.2527,1
3.21871,0.887341,0
2.30136,1.74051,0
6.02895,8.5566,1
4.58468,0.0637861,0
7.11052,8.75941,1
1.0161,-1.76179,0
6.87397,6.87252,1
5.69208,8.92143,1
2.94049,1.30802,0
6.20796,7.89206,1
2.08844,0.406508,0
6.87407,9.77024,1
1.54005,0.906831,0
1.9452,1.1474,0
0.680952,-0.618225,0
6.19412,7.75376,1
0.8283,1.75372,0
6.76789,8.77334,1
2.24526,2.62986,0
5.63796,8.0136,1
0.505762,1.12781,0
4.2656,-0.285177,0
2.2969,1.3758,0
2.24896,2.27062,0
6.60167,9.96331,1
1.20556,3.33576,0
7.85337,4.87504,1
2.51365,0.450723,0
6.54793,7.32266,1
0.844131,2.58145,0
7.69608,4.34693,1
2.4848,1.84567,0
6.96454,8.87798,1
4.78003,7.9925,1
6.46056,6.81613,1
6.32364,8.08713,1
7.50979,8.73267,1
0.401238,1.65652,0
6.3352,8.72099,1
8.05629,9.09277,1
6.72079,11.297,1
0.881086,2.86455,0
2.46519,-0.0320891,0
0.972725,-1.81002,0
6.84572,8.61065,1
1.41539,1.71877,0
3.29699,2.28564,0
7.70867,7.77294,1
0.916323,2.08872,0
1.61615,0.904383,0
3.23634,2.89032,0
0.893051,0.848533,0
7.10662,7.06846,1
3.4777,-1.62412,0
5.68326,7.11135,1
2.48445,-0.365747,0
0.740201,-0.514239,0
6.64295,10.0437,1
8.58276,8.93676,1
1.92014,4.66098,0
5.06827,7.35182,1
5.95375,9.22607,1
2.27903,1.27262,0
1.48154,-1.3959,0
4.50235,-1.73773,0
1.31185,0.388888,0
6.56196,9.15295,1
2.85727,2.87065,0
6.86681,7.73847,1
6.51001,9.11531,1
2.3607,-0.645114,0
2.88298,4.38039,0
5.45179,5.90215,1
2.06427,1.10043,0
6.79081,7.12702,1
5.66717,8.28457,1
2.73217,0.398694,0
5.76848,7.68598,1
2.3832,-1.64148,0
1.28525,-2.0121,0
1.86638,0.221019,0
8.28087,8.35501,1
7.12594,7.34866,1
6.8655,8.14763,1
6.518,5.75506,1
7.09939,7.40487,1
6.47047,6.41149,1
6.19051,10.5188,1
7.92723,7.43408,1
1.36697,0.023961,0
1.72162,0.732676,0
4.87422,6.67294,1
2.83817,0.300091,0
1.63309,3.49431,0
8.36133,11.387,1
3.02823,-0.292786,0
0.863259,2.52324,0
3.4331,-0.352785,0
6.8549,7.59433,1
6.99513,5.61638,1
7.56932,7.48442,1
2.2308,0.101356,0
5.52557,8.45017,1
5.66024,8.92633,1
6.0107,8.82533,1
4.83694,9.497,1
7.24496,9.76526,1
2.04966,1.05399,0
7.13861,8.62608,1
5.42205,8.33484,1
1.66484,0.492672,0
6.81659,8.14012,1
8.67243,7.0122,1
1.81306,-0.466201,0
1.44477,-0.710571,0
3.09299,0.0941122,0
7.31555,7.82216,1
7.08615,8.37712,1
6.18837,11.6079,1
7.95911,5.27519,1
7.81174,9.27268,1
2.32259,-2.32669,0
1.33834,2.19196,0
1.49848,3.13466,0
1.99687,0.0550039,0
1.73923,1.28744,0
0.973093,1.24905,0
5.46873,7.56738,1
0.357712,2.65993,0
5.47771,8.27414,1
7.22862,9.60997,1
2.47636,-0.218731,0
6.71198,6.8706,1
2.53365,2.45328,0
2.7465,0.738113,0
1.43015,-1.30887,0
6.62907,8.80915,1
1.58597,0.336226,0
1.9708,-0.43458,0
2.38755,-0.808817,0
1.42643,0.774239,0
-0.108502,1.58164,0
2.05636,0.347469,0
5.56218,8.42598,1
8.10065,10.1669,1
6.32625,7.41902,1
3.00504,1.50134,0
2.77349,1.48436,0
6.67748,6.78475,1
2.1257,0.316769,0
9.20261,6.66546,1
6.41676,8.08019,1
7.85244,8.85253,1
8.27719,6.44261,1
6.61871,7.96459,1
6.59074,8.03531,1
0.770799,1.81103,0
8.43293,8.58396,1
6.2542,7.62874,1
1.89429,0.529268,0
1.51476,0.918863,0
0.794586,2.69809,0
3.21383,-0.305752,0
7.31447,10.6872,1
7.32733,4.48815,1
2.27969,0.501341,0
5.14108,10.6782,1
2.45735,0.736807,0
2.07102,-0.196152,0
8.5974,6.67965,1
6.94274,6.41351,1
6.35397,5.74729,1
2.24591,-0.603001,0
-0.504405,-1.58449,0
1.67532,1.42364,0
2.30593,1.13554,0
6.9251,7.49782,1
1.36338,-0.164427,0
6.89632,10.1353,1
2.75365,1.56295,0
0.783695,2.64101,0
3.29025,0.0205577,0
9.97404,10.2375,1
5.76352,3.19345,0
2.17072,2.80049,0
7.64442,6.79966,1
1.30752,2.7034,0
1.78939,0.425223,0
6.98559,6.71456,1
6.75925,9.15156,1
1.95521,2.31865,0
5.84933,9.21993,1
5.52018,10.167,1
1.26687,0.7866,0
5.37972,9.17891,1
3.28565,0.805573,0
7.84592,9.16455,1
2.14047,1.85751,0
1.19889,1.08149,0
6.12973,6.80462,1
-1.35421,3.0864,0
2.84564,1.55971,0
3.34558,3.42646,0
1.21414,3.22572,0
7.6897,9.04487,1
6.10098,8.14405,1
0.0732425,0.230924,0
4.28682,7.9011,1
3.58968,0.799888,0
7.47893,9.74276,1
3.45988,1.46622,0
5.04809,1.17089,0
2.34451,-0.440332,0
7.29299,8.36941,1
6.78334,7.35259,1
2.40898,-0.815364,0
0.218856,0.21239,0
8.68314,8.42666,1
9.66566,5.99994,1
6.75274,7.80578,1
7.59004,7.84254,1
6.4811,5.90176,1
8.45803,4.71814,1
2.50401,-3.06715,0
7.49546,6.57393,1
5.68292,5.44166,1
7.42498,8.17717,1
2.13042,0.438924,0
2.57278,0.320055,0
6.50667,7.90695,1
6.99329,9.21652,1
7.50184,9.09097,1
6.1891,5.47486,1
0.980537,0.461045,0
6.1333,9.70567,1
2.6383,1.8721,0
2.29425,-0.535322,0
9.4869,7.79389,1
7.55228,7.48974,1
5.61054,9.86938,1
6.12052,9.43888,1
6.00388,5.22934,1
7.42886,7.00521,1
6.03608,10.0195,1
1.45373,1.65706,0
9.19494,7.8155,1
5.50396,7.91625,1
2.09933,2.3928,0
3.20973,-0.0482651,0
3.28055,-0.858771,0
7.78453,8.99355,1
1.57135,2.50257,0
1.9619,-1.20846,0
3.05806,-0.0102067,0
2.17931,-0.132859,0
7.79294,8.47717,1
1.31542,1.0733,0
7.21137,10.4634,1
0.608584,1.08735,0
7.30429,7.15088,1
4.98678,7.52147,1
2.26633,1.63029,0
3.12877,0.94429,0
7.24861,8.85403,1
1.38069,1.44793,0
3.10425,2.31582,0
6.37428,7.93046,1
1.04284,2.14134,0
1.48045,0.259433,0
6.03065,9.25137,1
2.59401,0.302337,0
6.65392,8.72175,1
1.02849,-0.186749,0
2.19413,4.21632,0
2.33709,2.02152,0
6.85254,10.0704,1
0.694493,4.16039,0
1.71468,0.0747485,0
5.15747,7.3868,1
6.36149,9.73442,1
6.79764,9.52747,1
7.18968,6.97031,1
2.84043,0.85176,0
1.83225,1.28777,0
6.92579,8.75979,1
2.57352,1.90898,0
1.70283,0.382004,0
5.8276,7.63527,1
1.37771,-0.901462,0
1.84908,-0.17215,0
7.86588,7.78646,1
6.75493,7.25633,1
8.11977,7.6132,1
3.33897,0.00878982,0
2.51998,2.28979,0
1.14856,1.02402,0
7.39073,6.4398,1
-0.692791,0.121895,0
8.02317,7.8869,1
7.27512,8.15541,1
7.74849,8.15892,1
6.98838,6.80988,1
2.17934,-1.00292,0
7.38989,8.03228,1
6.0944,6.83176,1
5.80196,8.12557,1
3.96353,0.774366,0
6.43734,9.46802,1
3.58624,0.976643,0
1.85599,-0.39104,0
7.47809,9.32948,1
2.76241,-0.650677,0
6.92987,7.26175,1
6.4205,8.88794,1
7.3289,11.1678,1
5.21686,7.71403,1
3.12984,0.499577,0
7.07613,9.1872,1
6.79939,8.1098,1
7.34739,5.46121,1
1.43485,1.78187,0
8.28886,6.32951,1
6.97064,9.91404,1
1.2337,-0.756022,0
1.16521,0.0561816,0
6.66292,4.94837,1
7.8729,7.34397,1
2.39574,1.39055,0
1.87333,1.4287,0
8.63185,8.02462,1
7.85848,7.39757,1
6.52529,7.84993,1
1.55356,1.97959,0
3.95314,0.600659,0
0.334807,4.32662,0
1.84749,-0.459171,0
8.7959,8.99478,1
6.88226,5.35771,1
2.50804,1.06611,0
1.14337,0.819287,0
0.259869,2.09654,0
5.78885,9.62575,1
2.13918,0.404006,0
2.31907,1.81437,0
2.62234,3.223,0
7.07148,8.88546,1
5.78911,8.43337,1
2.59216,2.18176,0
8.17422,8.78834,1
7.31139,8.0012,1
1.98894,-1.38321,0
6.28537,9.77175,1
6.90837,10.8055,1
1.59889,-0.782237,0
1.22406,-0.788832,0
0.860185,4.15524,0
5.82031,6.22324,1
7.64425,9.5973,1
6.54958,8.32235,1
6.48083,6.46501,1
2.52869,0.355827,0
1.77572,2.09087,0
2.0928,1.78942,0
1.5661,-0.860404,0
2.81196,2.32135,0
6.34509,6.08704,1
4.97681,6.0668,1
7.32099,8.94937,1
2.47204,-0.823173,0
1.64578,0.905891,0
0.56313,1.32449,0
1.43988,1.62357,0
7.28868,6.98048,1
2.36363,3.49455,0
1.08143,-0.045775,0
0.923481,1.5967,0
8.13404,6.58546,1
1.48535,1.107,0
2.23394,1.47707,0
2.88926,3.35337,0
5.6234,10.7281,1
8.53673,9.4164,1
7.04373,7.60345,1
6.63304,7.93872,1
2.77958,1.85409,0
2.47021,2.84391,0
2.44611,2.97125,0
2.06974,-2.22351,0
2.51489,2.09309,0
6.42751,9.94242,1
3.66141,1.01892,0
2.09455,0.977099,0
6.26315,10.1671,1
2.38138,0.450714,0
2.76155,1.30533,0
1.86705,0.144976,0
6.31731,9.55921,1
3.5337,1.18218,0
8.37197,7.7539,1
7.37175,6.86864,1
6.97465,9.12517,1
1.8046,0.0484843,0
1.03283,0.276442,0
2.48742,-2.80649,0
1.47909,1.09402,0
2.47817,-0.0644365,0
4.32732,8.85618,1
1.50779,0.595724,0
5.94314,7.32606,1
7.83582,6.92623,1
2.55764,-0.62647,0
5.72693,7.60863,1
7.17008,10.3847,1
6.57121,9.2939,1
5.6048,8.86965,1
1.73096,2.81229,0
7.04247,7.53219,1
2.3963,1.88207,0
1.41702,1.20833,0
8.45033,6.90701,1
6.62823,8.45428,1
6.22218,9.04128,1
3.27779,1.92548,0
1.4782,-1.68953,0
8.58086,6.88881,1
-0.370228,-0.0230509,0
7.31963,8.3239,1
7.47358,8.60779,1
6.50719,8.59349,1
5.86072,7.07878,1
2.74839,0.84733,0
8.25496,8.75795,1
0.448172,-1.44618,0
7.5577,6.6065,1
1.78852,2.3727,0
2.78718,2.10298,0
6.16244,7.43698,1
6.64238,5.5242,1
1.06676,-1.33576,0
9.57374,8.07575,1
8.15971,9.89122,1
1.4504,2.16258,0
1.98743,-0.419239,0
1.4308,2.78658,0
0.391114,-0.230182,0
1.64733,0.914249,0
6.98582,8.80122,1
1.11274,2.68851,0
1.11397,1.89493,0
5.93115,8.81578,1
7.11458,6.79714,1
7.64524,6.903,1
6.24891,11.2748,1
7.50832,8.17629,1
1.91267,3.34488,0
6.26497,7.21713,1
7.11428,6.99594,1
1.10785,1.4936,0
2.12172,-1.65794,0
1.63338,0.710541,0
5.8336,8.58175,1
1.74773,1.39561,0
3.81846,1.8269,0
3.40067,0.932216,0
9.10375,9.38054,1
1.8475,2.10616,0
6.45033,8.75086,1
8.21514,8.45886,1
8.13142,10.0358,1
9.10544,8.18524,1
1.98807,1.33717,0
2.09791,-0.188032,0
6.9551,6.99869,1
3.35093,-0.483624,0
6.6231,8.59892,1
4.54564,9.69033,1
6.16552,9.55842,1
0.896324,0.618724,0
7.68032,8.57581,1
3.23814,-0.62893,0
8.19233,8.68094,1
6.0764,6.68737,1
6.37644,7.13603,1
7.79459,10.292,1
0.985142,2.24992,0
7.5611,7.47421,1
7.83225,8.34116,1
8.43685,7.20449,1
1.45535,1.89024,0
0.640649,-0.60688,0
2.31838,2.74213,0
4.21804,3.3692,0
1.11729,1.42406,0
5.45836,7.96921,1
1.5506,1.03355,0
-0.533516,2.47496,0
6.37127,7.47876,1
4.61103,1.06716,0
7.76667,6.83381,1
0.994562,0.536416,0
8.88108,5.97502,1
0.982828,-1.02333,0
6.6414,7.06148,1
6.07764,7.13669,1
1.80853,2.93795,0
7.67199,10.5086,1
0.916815,1.02521,0
8.14503,7.84919,1
5.63058,7.0174,1
6.00263,5.37047,1
-0.467565,0.764467,0
6.87897,8.04651,1
7.12326,7.0212,1
2.75233,0.845725,0
6.65946,9.51024,1
3.07477,1.7361,0
7.92119,8.98817,1
5.47366,8.94743,1
0.870919,-0.310628,0
4.92108,6.87517,1
1.87498,0.162004,0
7.37196,10.1779,1
3.19659,1.59096,0
6.82564,8.0697,1
8.23523,8.03855,1
7.08702,6.36942,1
1.17269,0.398667,0
8.44702,6.13984,1
3.90404,2.72589,0
6.77296,8.48682,1
2.55892,3.12284,0
6.16885,6.23932,1
3.20857,1.8489,0
4.28475,8.05367,1
1.13352,1.89993,0
2.69423,1.13331,0
0.274802,1.65551,0
5.61565,5.70727,1
7.00924,6.4575,1
7.15144,8.60168,1
6.30935,7.88344,1
2.6433,3.16671,0
1.79317,-0.743354,0
7.26619,6.30448,1
5.40773,6.26853,1
0.809186,0.921085,0
7.3389,6.8685,1
6.6518,4.80755,1
2.21135,2.01924,0
7.5638,7.00703,1
5.70545,9.32593,1
2.07454,1.88746,0
6.84125,8.7703,1
6.88337,7.90017,1
8.16781,6.00296,1
2.97123,1.72066,0
7.23023,7.13629,1
6.68181,9.34782,1
1.15114,1.94416,0
3.62239,0.334544,0
6.17961,10.6877,1
0.698845,-0.757087,0
7.86529,10.2309,1
1.5958,-3.43583,0
6.79354,4.8936,1
2.69481,1.88864,0
6.86837,8.21291,1
2.01284,-1.02737,0
7.37825,8.03755,1
6.97663,9.41132,1
7.41878,8.5438,1
8.92408,7.00475,1
7.72289,10.9531,1
6.8403,10.2997,1
2.86857,0.154996,0
6.76805,9.6778,1
3.82273,0.834313,0
7.49759,9.96826,1
3.28813,1.89903,0
1.29825,-0.0792546,0
1.02968,0.512512,0
-0.304121,-1.44517,0
2.8913,-0.45609,0
1.90144,-1.09482,0
1.77421,0.426367,0
8.1416,9.24438,1
2.31276,1.17536,0
1.18286,1.56061,0
4.26902,1.34083,0
6.71177,8.31529,1
3.20618,-0.618275,0
2.53101,1.864,0
1.4884,1.58384,0
2.17101,4.41594,0
2.0205,-0.188405,0
5.5083,6.72306,1
1.48021,3.13864,0
1.37621,0.436265,0
7.44445,10.0956,1
7.66798,8.18728,1
6.51043,6.90554,1
1.24034,3.25524,0
3.14222,0.86105,0
2.90168,3.93348,0
5.81274,9.98127,1
1.94942,0.0142662,0
1.95093,0.0166608,0
6.52207,8.05081,1
6.84139,8.8672,1
8.94883,11.0606,1
7.47307,7.2822,1
0.395577,-0.691035,0
6.83674,6.7284,1
6.94731,8.7986,1
7.67709,7.91071,1
2.32258,2.48778,0
1.05732,-1.66104,0
2.39384,0.684712,0
0.228751,3.99632,0
-0.422241,1.82446,0
6.56505,8.39233,1
0.36205,-0.514296,0
2.64987,0.362417,0
5.83694,8.58718,1
2.13278,-0.886882,0
0.899005,1.21321,0
8.14137,9.36198,1
8.00038,7.98536,1
2.77273,0.191583,0
6.93703,8.75449,1
1.69037,0.0660345,0
0.374669,-0.185829,0
0.836146,-0.029116,0
7.77068,5.31588,1
7.4061,8.45892,1
0.945023,1.36465,0
2.63298,1.23628,0
6.68697,6.91899,1
8.89473,8.60116,1
2.08396,-0.164427,0
0.957649,0.250061,0
6.37419,7.88802,1
1.26532,1.04181,0
6.01664,7.31626,1
1.65907,0.00544188,0
7.32714,7.26974,1
0.0485369,0.449455,0
6.60282,8.6222,1
2.44248,2.4176,0
2.27377,1.05624,0
1.47234,-0.0947897,0
5.99171,8.01492,1
5.95724,8.96002,1
3.67795,1.6331,0
8.29445,9.47508,1
0.434141,1.75808,0
1.56591,2.22453,0
2.68455,-1.01471,0
7.32579,6.34893,1
1.20918,2.18606,0
2.19454,2.36977,0
5.95339,7.06188,1
5.29124,8.4891,1
8.06168,8.69554,1
1.84977,1.64873,0
8.13982,8.48799,1
6.84422,9.8769,1
7.0148,8.08481,1
6.12225,7.97477,1
5.75595,7.77679,1
2.61603,-0.0538853,0
8.25974,7.50503,1
1.91366,2.28599,0
1.88415,1.11294,0
2.73614,-1.45182,0
4.56597,9.20455,1
6.35647,9.2265,1
0.537942,2.59775,0
1.08867,0.705183,0
4.50105,1.42903,0
7.38449,9.78875,1
2.04379,-0.835665,0
2.30375,1.36106,0
1.87355,1.22737,0
3.50624,-0.371262,0
1.55366,0.38961,0
2.42531,3.00844,0
6.10655,10.2389,1
2.72072,-1.53458,0
8.15085,5.37802,1
6.62368,6.87142,1
6.9568,8.36101,1
5.63663,6.75993,1
5.38209,7.32471,1
3.36334,3.00916,0
2.14892,1.01284,0
2.7982,2.13595,0
2.01265,4.33181,0
7.15981,8.59693,1
2.71195,-1.3209,0
3.23315,4.42071,0
2.01707,2.51728,0
1.28934,1.44901,0
2.54425,-0.285228,0
9.30718,8.5334,1
7.6952,7.48513,1
6.6837,9.20671,1
2.27415,0.712885,0
9.54523,9.76208,1
6.4652,9.31202,1
1.42598,1.77398,0
2.14983,1.40385,0
6.43045,7.5828,1
1.79897,1.79945,0
3.11116,1.96255,0
5.59189,7.78193,1
2.33043,-0.54343,0
9.02412,7.62067,1
7.66493,9.32717,1
5.55896,10.7276,1
1.19587,0.0564175,0
8.45697,6.75081,1
2.43759,1.86812,0
0.56084,0.0743564,0
5.81629,8.33206,1
1.42698,1.37233,0
5.32928,8.3616,1
6.9855,7.87307,1
8.17304,6.53752,1
0.0757792,1.94435,0
1.24575,3.17534,0
7.74978,4.88548,1
3.57371,2.9271,0
6.89518,5.70952,1
1.52135,3.259,0
7.03103,8.49202,1
7.36678,6.41086,1
2.27225,1.70346,0
1.87483,0.355034,0
2.24772,1.99297,0
7.77089,7.12125,1
2.44014,0.507822,0
5.52471,6.66931,1
2.71883,0.512766,0
